codigo,ano,situacao,periodo,genero
MAT0078,2020,INDEFERIDO,1,masculino
MAT0155,2020,REPROVADO,1,feminino
MAT0154,2020,REPROVADO,1,feminino
FISI0289,2020,APROVADO,1,feminino
FISI0263,2020,APROVADO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
LETRL0034,2020,REPROVADO,1,feminino
FISI0327,2020,INDEFERIDO,1,masculino
FISOL0012,2020,REPROVADO,1,masculino
ESTAT0011,2020,INDEFERIDO,1,masculino
PSIC0094,2020,REPROVADO,1,masculino
LETRL0034,2020,REPROVADO,1,masculino
FISI0340,2020,REPROVADO,1,masculino
COMP0334,2020,REPROVADO,1,masculino
FISI0274,2020,REPROVADO,1,masculino
FISI0275,2020,REPROVADO,1,masculino
FISI0294,2020,REPROVADO,1,masculino
FISI0313,2020,TRANCADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
MAT0096,2020,APROVADO,1,masculino
MAT0068,2020,REPROVADO,1,masculino
MAT0099,2020,INDEFERIDO,1,masculino
MAT0151,2020,INDEFERIDO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
FISI0289,2020,INDEFERIDO,1,masculino
MAT0151,2020,INDEFERIDO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
FISI0294,2020,TRANCADO,1,masculino
FISI0260,2020,APROVADO,1,feminino
FILO0018,2020,INDEFERIDO,1,masculino
MAT0151,2020,REPROVADO,1,masculino
QUI0064,2020,INDEFERIDO,1,masculino
MAT0150,2020,INDEFERIDO,1,masculino
COMP0334,2020,INDEFERIDO,1,masculino
FISI0299,2020,REPROVADO,1,feminino
FISI0297,2020,APROVADO,1,feminino
PSIC0094,2020,APROVADO,1,masculino
MAT0064,2020,REPROVADO,1,masculino
FISI0289,2020,REPROVADO,1,masculino
LETRL0034,2020,REPROVADO,1,masculino
COMP0334,2020,INDEFERIDO,1,masculino
MAT0151,2020,INDEFERIDO,1,masculino
QUI0064,2020,INDEFERIDO,1,masculino
MAT0150,2020,INDEFERIDO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
ESTAT0071,2020,INDEFERIDO,1,masculino
ESTAT0070,2020,INDEFERIDO,1,masculino
MAT0152,2020,INDEFERIDO,1,masculino
MAT0096,2020,REPROVADO,1,masculino
FISI0261,2020,INDEFERIDO,1,masculino
PSIC0094,2020,INDEFERIDO,1,feminino
MAT0152,2020,INDEFERIDO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
FISI0289,2020,INDEFERIDO,1,masculino
QUI0064,2020,INDEFERIDO,1,masculino
FISI0262,2020,APROVADO,1,masculino
MAT0096,2020,APROVADO,1,feminino
MAT0153,2020,APROVADO,1,feminino
FISI0142,2020,APROVADO,1,feminino
COMP0334,2020,INDEFERIDO,1,masculino
MAT0150,2020,INDEFERIDO,1,masculino
FISI0289,2020,INDEFERIDO,1,masculino
FISI0329,2020,REPROVADO,1,masculino
MAT0096,2020,INDEFERIDO,1,masculino
FISOL0012,2020,REPROVADO,1,masculino
FISI0340,2020,REPROVADO,1,masculino
QUI0064,2020,REPROVADO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
MAT0151,2020,INDEFERIDO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
PSIC0094,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
FISI0327,2020,INDEFERIDO,1,feminino
MAT0150,2020,APROVADO,1,feminino
FISI0340,2020,DESISTENCIA,1,feminino
FISOL0012,2020,REPROVADO,1,feminino
LETRL0034,2020,REPROVADO,1,feminino
FISI0262,2020,INDEFERIDO,1,masculino
MAT0153,2020,INDEFERIDO,1,masculino
FISI0261,2020,APROVADO,1,masculino
MAT0155,2020,APROVADO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0289,2020,REPROVADO,1,masculino
MAT0154,2020,INDEFERIDO,1,masculino
COMP0334,2020,INDEFERIDO,1,masculino
FILO0018,2020,INDEFERIDO,1,feminino
SSOCI0135,2020,INDEFERIDO,1,feminino
PSIC0094,2020,REPROVADO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
FISI0292,2020,APROVADO,1,feminino
FISI0289,2020,APROVADO,1,feminino
FISI0265,2020,INDEFERIDO,1,feminino
FISI0263,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
FISI0274,2020,APROVADO,1,feminino
FISI0327,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,masculino
FISI0263,2020,APROVADO,1,masculino
FISI0265,2020,TRANCADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0295,2020,TRANCADO,1,masculino
MAT0070,2020,TRANCADO,1,masculino
FISI0340,2020,DESISTENCIA,1,masculino
COMP0335,2020,REPROVADO,1,masculino
COMP0478,2020,INDEFERIDO,1,masculino
COMP0334,2020,INDEFERIDO,1,masculino
FILO0018,2020,INDEFERIDO,1,masculino
FISI0292,2020,REPROVADO,1,masculino
FISI0297,2020,REPROVADO,1,masculino
FISI0289,2020,TRANCADO,1,masculino
FISOL0012,2020,REPROVADO,1,feminino
VETER0002,2020,REPROVADO,1,feminino
FISI0340,2020,REPROVADO,1,feminino
MAT0155,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
MAT0153,2020,APROVADO,1,feminino
FISI0261,2020,APROVADO,1,feminino
FISI0295,2020,APROVADO,1,masculino
FISI0332,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0263,2020,APROVADO,1,masculino
FISI0265,2020,APROVADO,1,masculino
MAT0079,2020,APROVADO,1,masculino
FISI0294,2020,TRANCADO,1,masculino
ESTAT0011,2020,REPROVADO,1,masculino
COMP0334,2020,INDEFERIDO,1,masculino
FISI0289,2020,REPROVADO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
MAT0151,2020,INDEFERIDO,1,masculino
QUI0064,2020,INDEFERIDO,1,masculino
FISI0260,2020,INDEFERIDO,1,feminino
MAT0153,2020,INDEFERIDO,1,feminino
MAT0155,2020,APROVADO,1,masculino
MAT0077,2020,INDEFERIDO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0261,2020,APROVADO,1,masculino
MAT0153,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,feminino
FISI0275,2020,APROVADO,1,feminino
FISI0277,2020,APROVADO,1,feminino
FISI0294,2020,TRANCADO,1,feminino
FISI0263,2020,APROVADO,1,masculino
FISI0295,2020,APROVADO,1,masculino
FISI0265,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0305,2020,APROVADO,1,masculino
FISI0332,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,feminino
FISI0275,2020,APROVADO,1,feminino
FISI0333,2020,APROVADO,1,feminino
FISI0277,2020,APROVADO,1,feminino
FISI0333,2020,APROVADO,1,feminino
MAT0078,2020,APROVADO,1,feminino
FISI0292,2020,APROVADO,1,feminino
FISI0294,2020,REPROVADO,1,feminino
FISI0275,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,feminino
FISI0295,2020,APROVADO,1,feminino
FISI0292,2020,APROVADO,1,feminino
FISI0263,2020,APROVADO,1,feminino
FISI0265,2020,APROVADO,1,feminino
FISI0263,2020,APROVADO,1,feminino
FISI0265,2020,APROVADO,1,feminino
FISI0295,2020,APROVADO,1,feminino
FISI0292,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,feminino
MAT0078,2020,INDEFERIDO,1,masculino
FISI0260,2020,INDEFERIDO,1,masculino
MAT0152,2020,INDEFERIDO,1,masculino
FISI0262,2020,INDEFERIDO,1,feminino
QUI0064,2020,REPROVADO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
COMP0334,2020,TRANCADO,1,feminino
FISI0274,2020,APROVADO,1,feminino
FISI0340,2020,REPROVADO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
QUI0064,2020,INDEFERIDO,1,feminino
LETRL0034,2020,INDEFERIDO,1,feminino
FISI0289,2020,APROVADO,1,masculino
FISI0265,2020,INDEFERIDO,1,masculino
FISI0262,2020,REPROVADO,1,masculino
MAT0153,2020,INDEFERIDO,1,masculino
MAT0096,2020,INDEFERIDO,1,masculino
FISI0261,2020,APROVADO,1,masculino
MAT0155,2020,APROVADO,1,masculino
FISI0333,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,feminino
FISI0263,2020,APROVADO,1,feminino
FISI0327,2020,INDEFERIDO,1,feminino
FISI0292,2020,APROVADO,1,feminino
MAT0153,2020,APROVADO,1,masculino
MAT0070,2020,APROVADO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0294,2020,APROVADO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
QUI0064,2020,REPROVADO,1,masculino
FISI0274,2020,INDEFERIDO,1,masculino
MAT0153,2020,INDEFERIDO,1,masculino
FISI0260,2020,CANCELADO,1,masculino
MAT0155,2020,APROVADO,1,masculino
MAT0078,2020,INDEFERIDO,1,masculino
FISI0340,2020,TRANCADO,1,masculino
MAT0152,2020,INDEFERIDO,1,masculino
MAT0096,2020,APROVADO,1,masculino
FISI0260,2020,INDEFERIDO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0294,2020,REPROVADO,1,masculino
FISI0265,2020,INDEFERIDO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0261,2020,APROVADO,1,masculino
MAT0066,2020,INDEFERIDO,1,feminino
FISI0262,2020,APROVADO,1,feminino
FISI0294,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
MAT0151,2020,REPROVADO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
QUI0064,2020,INDEFERIDO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
FISI0327,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
FISI0274,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
QUI0064,2020,INDEFERIDO,1,feminino
GEO0042,2020,INDEFERIDO,1,feminino
GEO0051,2020,TRANCADO,1,feminino
MAT0064,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
ESTAT0072,2020,INDEFERIDO,1,masculino
MAT0078,2020,TRANCADO,1,masculino
FISI0275,2020,APROVADO,1,masculino
MAT0150,2020,REPROVADO,1,masculino
QUI0064,2020,INDEFERIDO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
FISI0274,2020,REPROVADO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
PSIC0094,2020,APROVADO,1,feminino
FISI0292,2020,TRANCADO,1,feminino
FISI0275,2020,CANCELADO,1,feminino
FISI0294,2020,TRANCADO,1,feminino
MAT0154,2020,APROVADO,1,feminino
MAT0153,2020,REPROVADO,1,masculino
MAT0155,2020,REPROVADO,1,masculino
MAT0096,2020,APROVADO,1,masculino
ESTAT0011,2020,APROVADO,1,masculino
FISI0261,2020,APROVADO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0261,2020,APROVADO,1,masculino
FISI0289,2020,INDEFERIDO,1,masculino
MAT0155,2020,APROVADO,1,masculino
LETRL0034,2020,APROVADO,1,feminino
SOCIA0025,2020,INDEFERIDO,1,feminino
PSIC0094,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
FISI0261,2020,APROVADO,1,feminino
MAT0155,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
MAT0153,2020,INDEFERIDO,1,feminino
FISI0261,2020,TRANCADO,1,feminino
SOCIA0087,2020,DESISTENCIA,1,feminino
MAT0066,2020,INDEFERIDO,1,masculino
MAT0155,2020,REPROVADO,1,masculino
FISI0261,2020,INDEFERIDO,1,masculino
GEOLO0002,2020,APROVADO,1,feminino
FISI0260,2020,APROVADO,1,feminino
MAT0065,2020,INDEFERIDO,1,feminino
MAT0079,2020,APROVADO,1,masculino
MAT0066,2020,INDEFERIDO,1,masculino
MAT0155,2020,APROVADO,1,masculino
FISI0261,2020,APROVADO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0275,2020,APROVADO,1,masculino
FISI0333,2020,APROVADO,1,masculino
MAT0078,2020,INDEFERIDO,1,masculino
FISI0292,2020,APROVADO,1,masculino
COMP0334,2020,INDEFERIDO,1,feminino
QUI0064,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
COMP0334,2020,INDEFERIDO,1,masculino
FISI0274,2020,APROVADO,1,masculino
MAT0151,2020,REPROVADO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
FISI0290,2020,APROVADO,1,masculino
FISI0261,2020,INDEFERIDO,1,masculino
FISI0294,2020,REPROVADO,1,masculino
PSIC0094,2020,APROVADO,1,feminino
MAT0152,2020,INDEFERIDO,1,feminino
LETRL0034,2020,APROVADO,1,feminino
FISI0312,2020,INDEFERIDO,1,masculino
MAT0066,2020,INDEFERIDO,1,masculino
FISI0340,2020,REPROVADO,1,masculino
FISOL0012,2020,REPROVADO,1,masculino
MAT0151,2020,INDEFERIDO,1,feminino
FISI0288,2020,TRANCADO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0277,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0294,2020,REPROVADO,1,masculino
FISI0332,2020,APROVADO,1,masculino
FISI0295,2020,APROVADO,1,masculino
FISI0292,2020,APROVADO,1,masculino
FISI0275,2020,APROVADO,1,masculino
FISI0333,2020,APROVADO,1,masculino
PSIC0094,2020,APROVADO,1,masculino
FISI0261,2020,INDEFERIDO,1,masculino
FISI0289,2020,APROVADO,1,masculino
MAT0096,2020,INDEFERIDO,1,masculino
FISI0261,2020,INDEFERIDO,1,masculino
MAT0155,2020,INDEFERIDO,1,masculino
FISI0263,2020,APROVADO,1,feminino
FISI0295,2020,APROVADO,1,feminino
FISI0292,2020,APROVADO,1,feminino
FISI0332,2020,APROVADO,1,feminino
FISI0265,2020,INDEFERIDO,1,masculino
FISI0294,2020,REPROVADO,1,masculino
FISI0327,2020,INDEFERIDO,1,masculino
FISI0329,2020,APROVADO,1,masculino
FISI0290,2020,APROVADO,1,masculino
MAT0154,2020,APROVADO,1,masculino
FISI0263,2020,APROVADO,1,masculino
FISI0333,2020,APROVADO,1,feminino
FISI0327,2020,APROVADO,1,feminino
FISI0329,2020,APROVADO,1,feminino
FISI0294,2020,APROVADO,1,feminino
MAT0096,2020,INDEFERIDO,1,feminino
MAT0151,2020,REPROVADO,1,masculino
QUI0064,2020,INDEFERIDO,1,masculino
FISI0274,2020,CANCELADO,1,feminino
FISI0327,2020,CANCELADO,1,feminino
MAT0150,2020,CANCELADO,1,feminino
MAT0151,2020,CANCELADO,1,feminino
QUI0064,2020,CANCELADO,1,feminino
FISI0274,2020,REPROVADO,1,masculino
FISI0274,2020,APROVADO,1,masculino
FISI0327,2020,REPROVADO,1,masculino
FISI0327,2020,APROVADO,1,masculino
MAT0150,2020,REPROVADO,1,masculino
FISI0274,2020,CANCELADO,1,masculino
MAT0150,2020,REPROVADO,1,masculino
MAT0151,2020,REPROVADO,1,masculino
FISI0274,2020,REPROVADO,1,feminino
QUI0064,2020,REPROVADO,1,masculino
FISI0327,2020,CANCELADO,1,masculino
MAT0151,2020,APROVADO,1,masculino
FISI0327,2020,REPROVADO,1,feminino
MAT0150,2020,REPROVADO,1,feminino
MAT0150,2020,CANCELADO,1,masculino
MAT0151,2020,REPROVADO,1,feminino
QUI0064,2020,REPROVADO,1,feminino
FISI0274,2020,REPROVADO,1,masculino
QUI0064,2020,APROVADO,1,masculino
MAT0151,2020,CANCELADO,1,masculino
FISI0327,2020,REPROVADO,1,masculino
MAT0150,2020,REPROVADO,1,masculino
QUI0064,2020,CANCELADO,1,masculino
MAT0151,2020,APROVADO,1,masculino
QUI0064,2020,APROVADO,1,masculino
MAT0068,2020,INDEFERIDO,1,feminino
FISI0142,2020,TRANCADO,1,feminino
COMP0334,2020,INDEFERIDO,1,feminino
QUI0064,2020,INDEFERIDO,1,feminino
MAT0151,2020,INDEFERIDO,1,feminino
MAT0150,2020,INDEFERIDO,1,feminino
