codigo,ano,situacao,periodo,genero
QUI0064,2022,CANCELADO,1,masculino
QUI0064,2022,TRANCADO,1,feminino
FISI0274,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,masculino
FISI0327,2022,APROVADO,1,feminino
FISI0274,2022,TRANCADO,1,feminino
FISI0274,2022,CANCELADO,1,masculino
FISI0327,2022,APROVADO,1,masculino
FISI0327,2022,APROVADO,1,masculino
FISI0327,2022,TRANCADO,1,feminino
FISI0327,2022,APROVADO,1,feminino
FISI0327,2022,CANCELADO,1,masculino
MAT0151,2022,CANCELADO,1,feminino
MAT0150,2022,CANCELADO,1,feminino
QUI0064,2022,CANCELADO,1,feminino
FISI0274,2022,CANCELADO,1,feminino
FISI0327,2022,CANCELADO,1,feminino
MAT0151,2022,CANCELADO,1,feminino
MAT0151,2022,CANCELADO,1,masculino
MAT0150,2022,CANCELADO,1,feminino
MAT0150,2022,CANCELADO,1,masculino
QUI0064,2022,CANCELADO,1,feminino
QUI0064,2022,CANCELADO,1,masculino
FISI0274,2022,CANCELADO,1,feminino
MAT0151,2022,CANCELADO,1,feminino
FISI0274,2022,CANCELADO,1,masculino
MAT0150,2022,CANCELADO,1,feminino
FISI0327,2022,CANCELADO,1,feminino
MAT0151,2022,EXCLUIDA,1,feminino
FISI0327,2022,CANCELADO,1,masculino
QUI0064,2022,CANCELADO,1,feminino
MAT0151,2022,APROVADO,1,feminino
MAT0150,2022,APROVADO,1,feminino
QUI0064,2022,EXCLUIDA,1,feminino
FISI0274,2022,CANCELADO,1,feminino
MAT0150,2022,APROVADO,1,feminino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,feminino
QUI0064,2022,APROVADO,1,feminino
FISI0327,2022,CANCELADO,1,feminino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,feminino
MAT0151,2022,APROVADO,1,masculino
MAT0150,2022,APROVADO,1,masculino
QUI0064,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
FISI0327,2022,APROVADO,1,masculino
MAT0151,2022,CANCELADO,1,feminino
MAT0150,2022,CANCELADO,1,feminino
QUI0064,2022,CANCELADO,1,feminino
FISI0274,2022,CANCELADO,1,feminino
MAT0151,2022,CANCELADO,1,masculino
FISI0327,2022,CANCELADO,1,feminino
MAT0150,2022,CANCELADO,1,masculino
QUI0064,2022,CANCELADO,1,masculino
FISI0274,2022,CANCELADO,1,masculino
FISI0327,2022,CANCELADO,1,masculino
MAT0151,2022,TRANCADO,1,feminino
MAT0150,2022,TRANCADO,1,feminino
QUI0064,2022,TRANCADO,1,feminino
FISI0274,2022,TRANCADO,1,feminino
FISI0327,2022,TRANCADO,1,feminino
MAT0151,2022,TRANCADO,1,feminino
MAT0150,2022,TRANCADO,1,feminino
QUI0064,2022,TRANCADO,1,feminino
FISI0274,2022,TRANCADO,1,feminino
FISI0327,2022,TRANCADO,1,feminino
MAT0151,2022,REPROVADO,1,masculino
MAT0151,2022,APROVADO,1,feminino
MAT0150,2022,APROVADO,1,masculino
MAT0150,2022,APROVADO,1,feminino
QUI0064,2022,APROVADO,1,masculino
QUI0064,2022,APROVADO,1,feminino
FISI0274,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,masculino
FISI0327,2022,APROVADO,1,feminino
MAT0151,2022,APROVADO,1,feminino
MAT0150,2022,APROVADO,1,feminino
QUI0064,2022,APROVADO,1,feminino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,feminino
MAT0151,2022,CANCELADO,1,masculino
MAT0150,2022,CANCELADO,1,masculino
QUI0064,2022,CANCELADO,1,masculino
MAT0151,2022,EXCLUIDA,1,masculino
FISI0274,2022,CANCELADO,1,masculino
MAT0150,2022,EXCLUIDA,1,masculino
FISI0327,2022,CANCELADO,1,masculino
QUI0064,2022,APROVADO,1,masculino
FISI0274,2022,DESISTENCIA,1,masculino
FISI0327,2022,APROVADO,1,masculino
FISI0307,2022,APROVADO,1,masculino
FISI0307,2022,APROVADO,1,feminino
QUI0064,2022,INDEFERIDO,1,feminino
MAT0150,2022,INDEFERIDO,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
MAT0151,2022,REPROVADO,1,feminino
MAT0152,2022,INDEFERIDO,1,masculino
FISI0312,2022,INDEFERIDO,1,masculino
PSIC0094,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0294,2022,TRANCADO,1,masculino
FISI0313,2022,APROVADO,1,masculino
FISI0292,2022,APROVADO,1,masculino
FISI0263,2022,APROVADO,1,masculino
FISI0265,2022,APROVADO,1,masculino
FISI0294,2022,APROVADO,1,masculino
ESTAT0071,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
ESTAT0002,2022,INDEFERIDO,1,masculino
ESTAT0011,2022,APROVADO,1,feminino
LETRL0034,2022,APROVADO,1,feminino
PSIC0094,2022,APROVADO,1,feminino
FISI0292,2022,APROVADO,1,feminino
FISI0294,2022,APROVADO,1,feminino
FISI0263,2022,APROVADO,1,feminino
FISI0265,2022,APROVADO,1,feminino
QUI0064,2022,TRANCADO,1,masculino
FISI0294,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0290,2022,TRANCADO,1,masculino
MAT0154,2022,TRANCADO,1,masculino
FISI0294,2022,TRANCADO,1,masculino
FISI0262,2022,TRANCADO,1,masculino
FISI0294,2022,APROVADO,1,feminino
FISI0263,2022,APROVADO,1,feminino
FISI0265,2022,APROVADO,1,feminino
FISI0292,2022,APROVADO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
FISI0261,2022,APROVADO,1,feminino
PSIC0094,2022,TRANCADO,1,feminino
MAT0155,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
FISI0261,2022,APROVADO,1,feminino
FISI0264,2022,INDEFERIDO,1,masculino
FISI0289,2022,APROVADO,1,masculino
ESTAT0011,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISOL0012,2022,TRANCADO,1,masculino
FISI0262,2022,DESISTENCIA,1,feminino
FISI0262,2022,APROVADO,1,masculino
FISI0299,2022,REPROVADO,1,masculino
FISI0294,2022,APROVADO,1,feminino
FISI0265,2022,APROVADO,1,feminino
FISI0262,2022,APROVADO,1,feminino
PSIC0094,2022,APROVADO,1,feminino
FISOL0012,2022,REPROVADO,1,feminino
COMP0334,2022,INDEFERIDO,1,feminino
MAT0152,2022,REPROVADO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
MAT0150,2022,APROVADO,1,feminino
MAT0153,2022,TRANCADO,1,masculino
FISOL0012,2022,TRANCADO,1,feminino
ESTAT0011,2022,REP. FALTA,1,feminino
MAT0153,2022,TRANCADO,1,feminino
MAT0155,2022,REPROVADO,1,masculino
LETRL0034,2022,TRANCADO,1,feminino
MAT0155,2022,APROVADO,1,masculino
MAT0153,2022,REPROVADO,1,masculino
FISI0261,2022,APROVADO,1,masculino
FISI0264,2022,APROVADO,1,masculino
PSIC0089,2022,APROVADO,1,masculino
FISI0281,2022,APROVADO,1,masculino
FISI0265,2022,APROVADO,1,masculino
EDU0108,2022,APROVADO,1,masculino
FISI0290,2022,APROVADO,1,masculino
FISOL0012,2022,TRANCADO,1,feminino
COMP0334,2022,INDEFERIDO,1,feminino
LETRL0034,2022,INDEFERIDO,1,feminino
COMP0334,2022,TRANCADO,1,feminino
FISI0274,2022,APROVADO,1,masculino
MAT0064,2022,INDEFERIDO,1,masculino
FISI0289,2022,TRANCADO,1,masculino
COMP0334,2022,INDEFERIDO,1,feminino
PSIC0063,2022,INDEFERIDO,1,feminino
COMP0393,2022,TRANCADO,1,feminino
COMP0476,2022,TRANCADO,1,feminino
FISI0305,2022,TRANCADO,1,masculino
FISI0287,2022,APROVADO,1,masculino
FISI0297,2022,APROVADO,1,masculino
MAT0151,2022,REPROVADO,1,masculino
FISI0332,2022,TRANCADO,1,masculino
FISI0277,2022,INDEFERIDO,1,masculino
FISI0275,2022,TRANCADO,1,masculino
FISI0292,2022,TRANCADO,1,masculino
COMP0334,2022,REPROVADO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
MAT0150,2022,INDEFERIDO,1,masculino
MAT0151,2022,INDEFERIDO,1,masculino
FISI0274,2022,INDEFERIDO,1,masculino
MAT0078,2022,TRANCADO,1,feminino
MAT0153,2022,REPROVADO,1,feminino
MAT0155,2022,REPROVADO,1,feminino
FISI0261,2022,REPROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
MAT0151,2022,TRANCADO,1,masculino
COMP0334,2022,INDEFERIDO,1,masculino
LETRL0034,2022,TRANCADO,1,feminino
MAT0079,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
FISI0261,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
MAT0155,2022,TRANCADO,1,feminino
FISI0333,2022,APROVADO,1,masculino
FISI0297,2022,APROVADO,1,masculino
FISI0299,2022,APROVADO,1,masculino
MAT0153,2022,APROVADO,1,masculino
MAT0079,2022,APROVADO,1,masculino
FISI0264,2022,APROVADO,1,masculino
FISI0261,2022,APROVADO,1,masculino
MAT0155,2022,APROVADO,1,masculino
FISI0329,2022,APROVADO,1,masculino
FISI0261,2022,APROVADO,1,feminino
FISI0261,2022,APROVADO,1,masculino
FISI0261,2022,APROVADO,1,feminino
FISI0261,2022,APROVADO,1,feminino
LETRL0034,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0155,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
MAT0152,2022,INDEFERIDO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
MAT0150,2022,REPROVADO,1,masculino
FISI0264,2022,INDEFERIDO,1,masculino
COMP0480,2022,INDEFERIDO,1,masculino
FISI0260,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0153,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0096,2022,APROVADO,1,masculino
PSIC0094,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0264,2022,INDEFERIDO,1,masculino
MAT0152,2022,APROVADO,1,masculino
FISI0260,2022,REPROVADO,1,masculino
COMP0334,2022,TRANCADO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
LETRV0060,2022,INDEFERIDO,1,masculino
MAT0150,2022,REPROVADO,1,masculino
MAT0151,2022,APROVADO,1,masculino
FISI0297,2022,APROVADO,1,feminino
FISI0294,2022,REPROVADO,1,masculino
FISI0288,2022,TRANCADO,1,masculino
FISI0292,2022,TRANCADO,1,masculino
FISI0265,2022,APROVADO,1,masculino
MAT0154,2022,APROVADO,1,masculino
FISI0294,2022,REPROVADO,1,masculino
MAT0096,2022,APROVADO,1,masculino
FISI0263,2022,APROVADO,1,masculino
PSIC0094,2022,APROVADO,1,masculino
FISI0263,2022,TRANCADO,1,masculino
MAT0096,2022,APROVADO,1,masculino
MAT0155,2022,REPROVADO,1,masculino
FISI0264,2022,APROVADO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
FISOL0012,2022,TRANCADO,1,masculino
ESTAT0011,2022,TRANCADO,1,masculino
MAT0096,2022,TRANCADO,1,masculino
FISI0265,2022,INDEFERIDO,1,masculino
FISI0263,2022,APROVADO,1,masculino
MAT0155,2022,APROVADO,1,masculino
MAT0079,2022,REPROVADO,1,masculino
MAT0155,2022,TRANCADO,1,masculino
FISI0265,2022,APROVADO,1,masculino
FISI0260,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0153,2022,REPROVADO,1,masculino
FISI0294,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0261,2022,APROVADO,1,feminino
COMP0334,2022,INDEFERIDO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
MAT0151,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0329,2022,APROVADO,1,masculino
MAT0155,2022,APROVADO,1,masculino
MAT0153,2022,APROVADO,1,masculino
FISI0264,2022,APROVADO,1,masculino
SOCIA0003,2022,INDEFERIDO,1,feminino
MAT0155,2022,REPROVADO,1,feminino
FISI0260,2022,INDEFERIDO,1,feminino
MAT0096,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0153,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
PSIC0063,2022,INDEFERIDO,1,feminino
MAT0150,2022,INDEFERIDO,1,feminino
ESTAT0011,2022,INDEFERIDO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
FISI0333,2022,TRANCADO,1,masculino
FISI0299,2022,TRANCADO,1,masculino
FISI0297,2022,TRANCADO,1,masculino
FISI0277,2022,INDEFERIDO,1,masculino
FISI0264,2022,APROVADO,1,feminino
MAT0155,2022,TRANCADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
MAT0153,2022,REPROVADO,1,feminino
FISI0261,2022,REPROVADO,1,feminino
FISI0260,2022,TRANCADO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
FISI0292,2022,APROVADO,1,masculino
FISI0265,2022,APROVADO,1,masculino
FISI0332,2022,APROVADO,1,masculino
FISI0295,2022,APROVADO,1,masculino
FISI0263,2022,APROVADO,1,masculino
FISI0262,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0153,2022,REPROVADO,1,masculino
FISI0265,2022,INDEFERIDO,1,masculino
COMP0334,2022,TRANCADO,1,masculino
MAT0077,2022,INDEFERIDO,1,feminino
FISI0333,2022,APROVADO,1,feminino
MAT0078,2022,INDEFERIDO,1,feminino
FISI0292,2022,REPROVADO,1,feminino
COMP0334,2022,INDEFERIDO,1,feminino
FISOL0001,2022,INDEFERIDO,1,feminino
MAT0150,2022,INDEFERIDO,1,feminino
FISI0265,2022,INDEFERIDO,1,feminino
MAT0153,2022,REPROVADO,1,feminino
FISI0312,2022,DESISTENCIA,1,feminino
FISI0294,2022,TRANCADO,1,feminino
FISI0265,2022,INDEFERIDO,1,masculino
MAT0096,2022,APROVADO,1,masculino
FISI0294,2022,REPROVADO,1,masculino
MAT0154,2022,APROVADO,1,masculino
FISI0290,2022,APROVADO,1,masculino
FISI0329,2022,APROVADO,1,masculino
FISI0264,2022,TRANCADO,1,feminino
FISOL0012,2022,REPROVADO,1,feminino
MAT0152,2022,INDEFERIDO,1,feminino
MAT0150,2022,REPROVADO,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
PSIC0094,2022,DESISTENCIA,1,feminino
LETRL0034,2022,INDEFERIDO,1,feminino
FISI0264,2022,APROVADO,1,feminino
FISI0265,2022,INDEFERIDO,1,feminino
FISI0297,2022,APROVADO,1,masculino
FISI0333,2022,APROVADO,1,masculino
MAT0154,2022,TRANCADO,1,feminino
FISI0294,2022,TRANCADO,1,feminino
FISI0265,2022,INDEFERIDO,1,feminino
MAT0096,2022,TRANCADO,1,feminino
FISI0329,2022,TRANCADO,1,feminino
FISOL0012,2022,REPROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
MAT0155,2022,TRANCADO,1,feminino
MAT0153,2022,REPROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
DIRE0064,2022,INDEFERIDO,1,masculino
ADM0002,2022,INDEFERIDO,1,masculino
FISI0329,2022,APROVADO,1,feminino
MAT0155,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
FISI0260,2022,REPROVADO,1,feminino
FISI0264,2022,DESISTENCIA,1,feminino
MAT0155,2022,TRANCADO,1,feminino
FISI0264,2022,TRANCADO,1,feminino
FISI0264,2022,INDEFERIDO,1,masculino
FISI0260,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0155,2022,TRANCADO,1,masculino
COMP0334,2022,APROVADO,1,masculino
FISI0295,2022,APROVADO,1,feminino
FISI0263,2022,APROVADO,1,feminino
FISI0292,2022,APROVADO,1,feminino
FISI0294,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
FISI0297,2022,APROVADO,1,feminino
FISI0265,2022,INDEFERIDO,1,masculino
FISI0329,2022,APROVADO,1,masculino
FISI0261,2022,REPROVADO,1,masculino
FISI0262,2022,TRANCADO,1,masculino
FISI0294,2022,REPROVADO,1,masculino
FISI0297,2022,APROVADO,1,feminino
FISI0295,2022,CANCELADO,1,feminino
COMP0334,2022,TRANCADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
ESTAT0011,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0150,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
MAT0155,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0297,2022,APROVADO,1,masculino
FISI0295,2022,APROVADO,1,masculino
MAT0152,2022,INDEFERIDO,1,masculino
COMP0334,2022,INDEFERIDO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
MAT0150,2022,REPROVADO,1,masculino
MAT0078,2022,TRANCADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
MAT0155,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
FISI0261,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,feminino
MAT0152,2022,INDEFERIDO,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
MAT0150,2022,INDEFERIDO,1,feminino
FISI0333,2022,APROVADO,1,feminino
FISI0299,2022,APROVADO,1,feminino
FISI0297,2022,APROVADO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
CONTA0028,2022,INDEFERIDO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
FISI0261,2022,REPROVADO,1,feminino
MAT0155,2022,REPROVADO,1,feminino
MAT0078,2022,APROVADO,1,feminino
MAT0153,2022,APROVADO,1,feminino
FISI0329,2022,APROVADO,1,feminino
FISI0264,2022,APROVADO,1,feminino
ECONO0004,2022,TRANCADO,1,feminino
FISI0264,2022,INDEFERIDO,1,masculino
MAT0152,2022,INDEFERIDO,1,masculino
FISI0260,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2022,REPROVADO,1,masculino
FISI0262,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0064,2022,REPROVADO,1,masculino
FISI0288,2022,APROVADO,1,feminino
FISI0265,2022,APROVADO,1,masculino
COMSO0117,2022,INDEFERIDO,1,feminino
COMSO0105,2022,INDEFERIDO,1,feminino
FISI0332,2022,REPROVADO,1,feminino
MAT0155,2022,REPROVADO,1,feminino
COMSO0133,2022,INDEFERIDO,1,feminino
FISI0297,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0299,2022,REPROVADO,1,masculino
COMP0334,2022,INDEFERIDO,1,feminino
FISI0332,2022,REPROVADO,1,masculino
MAT0150,2022,INDEFERIDO,1,feminino
MAT0152,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
MAT0152,2022,TRANCADO,1,feminino
FISI0289,2022,REPROVADO,1,feminino
ESTAT0011,2022,INDEFERIDO,1,feminino
QUI0064,2022,INDEFERIDO,1,feminino
COMP0334,2022,INDEFERIDO,1,feminino
MAT0151,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0327,2022,INDEFERIDO,1,feminino
FISI0277,2022,INDEFERIDO,1,masculino
FISI0294,2022,TRANCADO,1,masculino
ESTAT0011,2022,TRANCADO,1,feminino
COMP0334,2022,INDEFERIDO,1,feminino
EDU0075,2022,INDEFERIDO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
FISI0332,2022,APROVADO,1,feminino
FISI0142,2022,APROVADO,1,feminino
FISI0332,2022,APROVADO,1,masculino
FISI0265,2022,TRANCADO,1,masculino
FISI0332,2022,APROVADO,1,feminino
FISI0332,2022,APROVADO,1,feminino
ODON0078,2022,CANCELADO,1,feminino
MAT0064,2022,INDEFERIDO,1,masculino
COMP0334,2022,INDEFERIDO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
FISI0264,2022,INDEFERIDO,1,masculino
FISI0264,2022,APROVADO,1,feminino
QUI0064,2022,INDEFERIDO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
FISI0287,2022,REPROVADO,1,masculino
FISI0277,2022,INDEFERIDO,1,masculino
FISI0294,2022,REPROVADO,1,masculino
MAT0078,2022,REPROVADO,1,masculino
FISI0290,2022,APROVADO,1,masculino
FISI0264,2022,INDEFERIDO,1,masculino
LETRV0096,2022,REPROVADO,1,masculino
FISI0261,2022,TRANCADO,1,masculino
ECONO0042,2022,TRANCADO,1,masculino
FISI0265,2022,INDEFERIDO,1,masculino
MAT0151,2022,INDEFERIDO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
MAT0150,2022,INDEFERIDO,1,masculino
FISI0327,2022,INDEFERIDO,1,masculino
FISI0264,2022,INDEFERIDO,1,feminino
FISI0260,2022,REPROVADO,1,feminino
COMP0334,2022,REPROVADO,1,feminino
COMP0334,2022,INDEFERIDO,1,masculino
COMP0197,2022,INDEFERIDO,1,feminino
FISI0153,2022,TRANCADO,1,feminino
FISI0153,2022,REPROVADO,1,feminino
MAT0151,2022,TRANCADO,1,masculino
QUI0064,2022,INDEFERIDO,1,masculino
QUI0064,2022,TRANCADO,1,masculino
FISI0274,2022,TRANCADO,1,masculino
MAT0150,2022,TRANCADO,1,masculino
SOCIA0003,2022,INDEFERIDO,1,feminino
PSIC0063,2022,INDEFERIDO,1,feminino
FISI0264,2022,INDEFERIDO,1,feminino
MAT0152,2022,TRANCADO,1,feminino
FISI0274,2022,INDEFERIDO,1,masculino
MAT0152,2022,INDEFERIDO,1,masculino
FISI0277,2022,INDEFERIDO,1,masculino
FISI0299,2022,APROVADO,1,masculino
FISI0287,2022,TRANCADO,1,masculino
FISI0274,2022,DISPENSADO,1,masculino
LETRL0034,2022,DISPENSADO,1,masculino
PSIC0094,2022,DISPENSADO,1,masculino
QUI0064,2022,DISPENSADO,1,masculino
FISI0334,2022,APROVADO,1,feminino
FISI0334,2022,APROVADO,1,feminino
MAT0151,2022,REPROVADO,1,feminino
MAT0151,2022,CANCELADO,1,masculino
MAT0151,2022,REPROVADO,1,masculino
MAT0150,2022,REPROVADO,1,feminino
MAT0151,2022,TRANCADO,1,feminino
MAT0150,2022,CANCELADO,1,masculino
MAT0151,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0150,2022,REPROVADO,1,masculino
QUI0064,2022,REPROVADO,1,feminino
MAT0151,2022,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0150,2022,TRANCADO,1,feminino
MAT0151,2022,REPROVADO,1,feminino
QUI0064,2022,REPROVADO,1,masculino
MAT0151,2022,TRANCADO,1,masculino
MAT0150,2022,APROVADO,1,masculino
FISI0327,2022,CANCELADO,1,masculino
FISI0274,2022,APROVADO,1,feminino
MAT0150,2022,REPROVADO,1,feminino
MAT0150,2022,REPROVADO,1,feminino
QUI0064,2022,TRANCADO,1,feminino
FISI0274,2022,APROVADO,1,masculino
QUI0064,2022,APROVADO,1,masculino
MAT0150,2022,TRANCADO,1,masculino
FISI0327,2022,REPROVADO,1,feminino
QUI0064,2022,REPROVADO,1,feminino
FISI0274,2022,TRANCADO,1,feminino
QUI0064,2022,TRANCADO,1,feminino
FISI0327,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
QUI0064,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,TRANCADO,1,feminino
FISI0274,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,masculino
FISI0274,2022,APROVADO,1,masculino
FISI0327,2022,APROVADO,1,feminino
FISI0327,2022,APROVADO,1,feminino
FISI0327,2022,REPROVADO,1,masculino
FISI0327,2022,TRANCADO,1,feminino
ODON0078,2022,REPROVADO,1,feminino
FISI0293,2022,CANCELADO,1,masculino
FISI0293,2022,APROVADO,1,feminino
FISI0293,2022,APROVADO,1,feminino
FISI0294,2022,APROVADO,1,feminino
FISI0291,2022,REPROVADO,1,masculino
COMP0334,2022,TRANCADO,1,masculino
COMP0334,2022,APROVADO,1,feminino
COMP0334,2022,TRANCADO,1,feminino
FISI0264,2022,APROVADO,1,masculino
LETRL0034,2022,TRANCADO,1,feminino
MAT0151,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0064,2022,REPROVADO,1,masculino
QUI0064,2022,REPROVADO,1,feminino
MAT0150,2022,APROVADO,1,feminino
MAT0150,2022,REPROVADO,1,feminino
MAT0150,2022,REPROVADO,1,feminino
MAT0150,2022,TRANCADO,1,feminino
MAT0150,2022,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0291,2022,APROVADO,1,feminino
FISI0307,2022,APROVADO,1,masculino
FISI0267,2022,APROVADO,1,masculino
FISI0327,2022,REPROVADO,1,masculino
FISI0295,2022,REPROVADO,1,masculino
FISI0327,2022,REPROVADO,1,feminino
