codigo,ano,situacao,periodo,genero
FISI0274,2018,APROVADO,1,feminino
FISI0327,2018,APROVADO,1,feminino
MAT0150,2018,APROVADO,1,feminino
MAT0151,2018,REPROVADO,1,feminino
QUI0064,2018,APROVADO,1,feminino
FISI0274,2018,APROVADO,1,feminino
FISI0327,2018,APROVADO,1,feminino
MAT0150,2018,APROVADO,1,feminino
MAT0151,2018,REPROVADO,1,feminino
QUI0064,2018,APROVADO,1,feminino
PSIC0094,2018,DISPENSADO,1,masculino
MAT0064,2018,DISPENSADO,1,masculino
MAT0067,2018,DISPENSADO,1,masculino
FISI0274,2018,APROVADO,1,masculino
FISI0327,2018,REPROVADO,1,masculino
QUI0064,2018,APROVADO,1,masculino
FISI0274,2018,CANCELADO,1,masculino
FISI0327,2018,CANCELADO,1,masculino
MAT0150,2018,CANCELADO,1,masculino
MAT0151,2018,CANCELADO,1,masculino
QUI0064,2018,CANCELADO,1,masculino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0327,2018,REPROVADO,1,masculino
MAT0150,2018,REPROVADO,1,masculino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0274,2018,APROVADO,1,masculino
FISI0327,2018,APROVADO,1,masculino
MAT0150,2018,APROVADO,1,masculino
MAT0151,2018,APROVADO,1,masculino
QUI0064,2018,APROVADO,1,masculino
FISI0274,2018,APROVADO,1,feminino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0327,2018,APROVADO,1,feminino
FISI0327,2018,REPROVADO,1,masculino
MAT0150,2018,APROVADO,1,feminino
MAT0151,2018,EXCLUIDA,1,feminino
MAT0150,2018,REPROVADO,1,masculino
QUI0064,2018,APROVADO,1,feminino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0327,2018,REPROVADO,1,masculino
MAT0150,2018,REPROVADO,1,masculino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0327,2018,REPROVADO,1,feminino
MAT0150,2018,REPROVADO,1,feminino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0064,2018,INDEFERIDO,1,feminino
MAT0065,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0260,2018,APROVADO,1,feminino
FISI0327,2018,INDEFERIDO,1,feminino
FISI0295,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0294,2018,TRANCADO,1,masculino
FISI0262,2018,REPROVADO,1,masculino
QUI0064,2018,INDEFERIDO,1,feminino
FISI0328,2018,TRANCADO,1,masculino
FISI0172,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0260,2018,APROVADO,1,feminino
MAT0066,2018,INDEFERIDO,1,masculino
FISI0295,2018,APROVADO,1,feminino
COMP0334,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,feminino
FISI0260,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0329,2018,APROVADO,1,feminino
MAT0151,2018,INDEFERIDO,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0078,2018,REPROVADO,1,masculino
FISI0327,2018,INDEFERIDO,1,feminino
FISI0327,2018,INDEFERIDO,1,masculino
MAT0096,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0274,2018,INDEFERIDO,1,feminino
COMP0334,2018,APROVADO,1,feminino
MAT0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0096,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0334,2018,APROVADO,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
MAT0065,2018,INDEFERIDO,1,feminino
FISI0327,2018,INDEFERIDO,1,masculino
FISI0329,2018,APROVADO,1,masculino
FISI0289,2018,REPROVADO,1,masculino
FISI0328,2018,APROVADO,1,masculino
FISI0153,2018,APROVADO,1,feminino
FISI0289,2018,REPROVADO,1,feminino
FISI0328,2018,TRANCADO,1,masculino
MAT0066,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
FISTR0050,2018,INDEFERIDO,1,masculino
LETR0400,2018,INDEFERIDO,1,masculino
FISI0260,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,feminino
FISI0260,2018,INDEFERIDO,1,feminino
MAT0065,2018,INDEFERIDO,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
MAT0065,2018,APROVADO,1,feminino
FISI0261,2018,APROVADO,1,masculino
FISI0261,2018,APROVADO,1,masculino
MAT0066,2018,INDEFERIDO,1,masculino
FISI0295,2018,APROVADO,1,feminino
MAT0065,2018,INDEFERIDO,1,feminino
FISI0329,2018,APROVADO,1,masculino
FISI0263,2018,TRANCADO,1,masculino
MAT0066,2018,INDEFERIDO,1,masculino
MAT0151,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,feminino
LETR0429,2018,INDEFERIDO,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
FISI0265,2018,TRANCADO,1,masculino
FISI0328,2018,REPROVADO,1,masculino
MAT0151,2018,INDEFERIDO,1,masculino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0328,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0264,2018,INDEFERIDO,1,feminino
FISI0290,2018,REPROVADO,1,masculino
NGCR0019,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
FISI0328,2018,REPROVADO,1,masculino
FISI0290,2018,REPROVADO,1,masculino
FISI0260,2018,INDEFERIDO,1,feminino
COMP0334,2018,APROVADO,1,masculino
FISI0261,2018,CANCELADO,1,masculino
MAT0150,2018,INDEFERIDO,1,masculino
MAT0096,2018,INDEFERIDO,1,masculino
FISI0277,2018,APROVADO,1,masculino
FISI0289,2018,TRANCADO,1,masculino
FISI0153,2018,APROVADO,1,masculino
PSIC0089,2018,INDEFERIDO,1,masculino
MAT0150,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0334,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
MAT0064,2018,INDEFERIDO,1,feminino
MAT0155,2018,REPROVADO,1,masculino
PSIC0089,2018,INDEFERIDO,1,masculino
MAT0078,2018,APROVADO,1,masculino
FISI0294,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0065,2018,APROVADO,1,masculino
MAT0152,2018,APROVADO,1,feminino
COMP0334,2018,APROVADO,1,feminino
MAT0096,2018,REPROVADO,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
MAT0065,2018,APROVADO,1,masculino
MAT0064,2018,INDEFERIDO,1,masculino
FISI0264,2018,INDEFERIDO,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0150,2018,INDEFERIDO,1,feminino
MAT0150,2018,INDEFERIDO,1,masculino
MAT0065,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0334,2018,TRANCADO,1,masculino
MAT0150,2018,INDEFERIDO,1,masculino
QUI0064,2018,APROVADO,1,masculino
MAT0155,2018,REPROVADO,1,masculino
PSIC0094,2018,APROVADO,1,masculino
FISI0289,2018,INDEFERIDO,1,feminino
MAT0079,2018,APROVADO,1,feminino
PSIC0094,2018,APROVADO,1,masculino
FISI0297,2018,APROVADO,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0328,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0096,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0065,2018,INDEFERIDO,1,masculino
FISI0172,2018,CANCELADO,1,feminino
MAT0065,2018,TRANCADO,1,masculino
MAT0069,2018,INDEFERIDO,1,masculino
MAT0078,2018,INDEFERIDO,1,masculino
MAT0066,2018,INDEFERIDO,1,feminino
FISI0327,2018,EXCLUIDA,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
FISI0314,2018,APROVADO,1,masculino
FISI0265,2018,TRANCADO,1,masculino
MAT0064,2018,INDEFERIDO,1,masculino
COMP0197,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
FISI0329,2018,APROVADO,1,masculino
FISOL0012,2018,TRANCADO,1,feminino
FISI0265,2018,APROVADO,1,masculino
MAT0150,2018,INDEFERIDO,1,masculino
FISI0274,2018,INDEFERIDO,1,feminino
MAT0069,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0264,2018,INDEFERIDO,1,masculino
MAT0078,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0070,2018,INDEFERIDO,1,masculino
MAT0151,2018,INDEFERIDO,1,masculino
FISI0260,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0277,2018,APROVADO,1,feminino
FISI0327,2018,TRANCADO,1,masculino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0260,2018,REPROVADO,1,masculino
FISI0154,2018,INDEFERIDO,1,masculino
FISI0328,2018,TRANCADO,1,masculino
MAT0096,2018,APROVADO,1,feminino
FISI0329,2018,APROVADO,1,feminino
FISI0328,2018,REPROVADO,1,masculino
FISI0275,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0065,2018,INDEFERIDO,1,masculino
FISI0289,2018,INDEFERIDO,1,masculino
QUI0064,2018,APROVADO,1,feminino
MAT0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0065,2018,INDEFERIDO,1,masculino
FISI0261,2018,APROVADO,1,masculino
FISI0328,2018,REPROVADO,1,masculino
FISI0328,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0328,2018,APROVADO,1,feminino
MAT0066,2018,INDEFERIDO,1,masculino
MAT0150,2018,INDEFERIDO,1,masculino
FISI0260,2018,INDEFERIDO,1,feminino
FISI0142,2018,REPROVADO,1,masculino
MAT0096,2018,APROVADO,1,masculino
FISI0328,2018,TRANCADO,1,feminino
MAT0155,2018,APROVADO,1,masculino
MAT0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0328,2018,REPROVADO,1,masculino
FISI0274,2018,INDEFERIDO,1,masculino
MAT0151,2018,INDEFERIDO,1,feminino
MAT0096,2018,APROVADO,1,feminino
QUI0064,2018,INDEFERIDO,1,masculino
FISI0153,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0151,2018,INDEFERIDO,1,masculino
FISOL0001,2018,INDEFERIDO,1,feminino
CINFO0021,2018,INDEFERIDO,1,feminino
COMP0334,2018,TRANCADO,1,masculino
FILO0086,2018,INDEFERIDO,1,feminino
FISI0292,2018,APROVADO,1,feminino
MAT0150,2018,INDEFERIDO,1,masculino
FISI0289,2018,APROVADO,1,feminino
CINFO0001,2018,INDEFERIDO,1,feminino
FISI0275,2018,APROVADO,1,feminino
FISI0328,2018,APROVADO,1,masculino
LETRL0034,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
EDU0001,2018,INDEFERIDO,1,feminino
MAT0064,2018,INDEFERIDO,1,masculino
LETRL0034,2018,APROVADO,1,feminino
FISI0153,2018,APROVADO,1,masculino
EDU0108,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
HIST0118,2018,INDEFERIDO,1,feminino
PSIC0089,2018,INDEFERIDO,1,feminino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0264,2018,APROVADO,1,masculino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0260,2018,INDEFERIDO,1,masculino
MAT0155,2018,APROVADO,1,masculino
BIOL0088,2018,INDEFERIDO,1,masculino
LETRL0034,2018,INDEFERIDO,1,feminino
MAT0150,2018,INDEFERIDO,1,feminino
EDU0001,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2018,INDEFERIDO,1,feminino
PSIC0094,2018,REPROVADO,1,masculino
FISI0327,2018,TRANCADO,1,feminino
FISI0328,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0292,2018,REPROVADO,1,masculino
FISI0327,2018,INDEFERIDO,1,feminino
FISI0328,2018,REPROVADO,1,feminino
FISI0261,2018,INDEFERIDO,1,masculino
MAT0064,2018,INDEFERIDO,1,feminino
FISI0260,2018,INDEFERIDO,1,masculino
MAT0153,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2018,INDEFERIDO,1,feminino
FISI0327,2018,INDEFERIDO,1,masculino
PSIC0089,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
FISI0327,2018,TRANCADO,1,masculino
MAT0151,2018,INDEFERIDO,1,masculino
MAT0150,2018,INDEFERIDO,1,masculino
QUI0064,2018,TRANCADO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
EDFIS0152,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0262,2018,REPROVADO,1,masculino
MAT0096,2018,CANCELADO,1,feminino
MAT0151,2018,INDEFERIDO,1,masculino
FISI0328,2018,TRANCADO,1,masculino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0064,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,masculino
MAT0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0070,2018,APROVADO,1,feminino
BIOL0088,2018,INDEFERIDO,1,feminino
PSIC0094,2018,APROVADO,1,feminino
FISI0262,2018,APROVADO,1,feminino
MAT0064,2018,INDEFERIDO,1,feminino
FISI0327,2018,CANCELADO,1,masculino
MAT0078,2018,INDEFERIDO,1,masculino
FISI0328,2018,REPROVADO,1,masculino
MAT0078,2018,INDEFERIDO,1,masculino
FISI0260,2018,TRANCADO,1,masculino
MAT0066,2018,INDEFERIDO,1,masculino
QUI0158,2018,INDEFERIDO,1,masculino
MORFO0008,2018,INDEFERIDO,1,feminino
FISI0327,2018,INDEFERIDO,1,masculino
FISI0262,2018,INDEFERIDO,1,feminino
MAT0077,2018,INDEFERIDO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
MAT0150,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0327,2018,DESISTENCIA,1,masculino
COMP0197,2018,INDEFERIDO,1,masculino
QUI0064,2018,CANCELADO,1,masculino
COMP0334,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0328,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0334,2018,TRANCADO,1,masculino
FISOL0012,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0327,2018,EXCLUIDA,1,masculino
FISI0328,2018,REPROVADO,1,masculino
LETR0429,2018,INDEFERIDO,1,feminino
FISI0328,2018,DESISTENCIA,1,masculino
FISI0260,2018,INDEFERIDO,1,masculino
MAT0065,2018,APROVADO,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0158,2018,INDEFERIDO,1,masculino
MAT0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0292,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0197,2018,INDEFERIDO,1,masculino
COMP0334,2018,INDEFERIDO,1,feminino
MAT0065,2018,INDEFERIDO,1,feminino
QUI0064,2018,INDEFERIDO,1,masculino
MAT0151,2018,INDEFERIDO,1,masculino
MAT0155,2018,APROVADO,1,feminino
MAT0064,2018,INDEFERIDO,1,feminino
FISI0261,2018,REPROVADO,1,feminino
FISI0264,2018,INDEFERIDO,1,feminino
MAT0066,2018,INDEFERIDO,1,feminino
MAT0070,2018,REPROVADO,1,masculino
FISI0260,2018,INDEFERIDO,1,masculino
MAT0155,2018,REPROVADO,1,masculino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0328,2018,APROVADO,1,feminino
ADM0219,2018,REPROVADO,1,masculino
FISI0327,2018,INDEFERIDO,1,masculino
FISI0327,2018,CANCELADO,1,feminino
FISI0262,2018,APROVADO,1,masculino
FISI0274,2018,INDEFERIDO,1,masculino
FISI0290,2018,DESISTENCIA,1,masculino
FISI0260,2018,INDEFERIDO,1,masculino
FISI0328,2018,REPROVADO,1,masculino
PSIC0089,2018,INDEFERIDO,1,feminino
FISI0327,2018,INDEFERIDO,1,masculino
COMSO0203,2018,TRANCADO,1,masculino
MAT0078,2018,INDEFERIDO,1,feminino
MAT0065,2018,INDEFERIDO,1,feminino
FISI0260,2018,INDEFERIDO,1,masculino
QUI0064,2018,INDEFERIDO,1,feminino
COMP0334,2018,TRANCADO,1,masculino
FISI0261,2018,TRANCADO,1,masculino
MAT0064,2018,INDEFERIDO,1,masculino
MAT0064,2018,INDEFERIDO,1,masculino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0274,2018,APROVADO,1,feminino
FISI0327,2018,APROVADO,1,feminino
MAT0150,2018,APROVADO,1,feminino
MAT0151,2018,REPROVADO,1,feminino
QUI0064,2018,APROVADO,1,feminino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0327,2018,REPROVADO,1,feminino
MAT0150,2018,REPROVADO,1,feminino
MAT0151,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
QUI0064,2018,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0274,2018,APROVADO,1,masculino
FISI0327,2018,APROVADO,1,masculino
MAT0150,2018,TRANCADO,1,masculino
MAT0151,2018,TRANCADO,1,masculino
QUI0064,2018,APROVADO,1,masculino
FISI0274,2018,DESISTENCIA,1,masculino
FISI0327,2018,REPROVADO,1,masculino
MAT0150,2018,DESISTENCIA,1,masculino
MAT0151,2018,DESISTENCIA,1,masculino
QUI0064,2018,DESISTENCIA,1,masculino
FISI0274,2018,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
