codigo,ano,situacao,periodo,genero
FISI0299,2021,TRANCADO,1,feminino
FISI0295,2021,REPROVADO,1,feminino
FISI0289,2021,REPROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,feminino
MAT0153,2021,APROVADO,1,feminino
CONTA0028,2021,REPROVADO,1,masculino
MAT0152,2021,INDEFERIDO,1,masculino
MAT0068,2021,REPROVADO,1,masculino
ADM0002,2021,REPROVADO,1,masculino
MAT0153,2021,APROVADO,1,feminino
MAT0155,2021,APROVADO,1,masculino
COMP0393,2021,INDEFERIDO,1,masculino
FISI0329,2021,APROVADO,1,masculino
FISI0264,2021,APROVADO,1,masculino
FISI0261,2021,APROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0153,2021,APROVADO,1,masculino
FISI0294,2021,REPROVADO,1,masculino
FISI0262,2021,REPROVADO,1,masculino
FISI0305,2021,REPROVADO,1,masculino
MAT0153,2021,APROVADO,1,feminino
FISI0329,2021,APROVADO,1,feminino
MAT0155,2021,APROVADO,1,feminino
FISI0261,2021,APROVADO,1,feminino
FISI0264,2021,APROVADO,1,feminino
MAT0155,2021,APROVADO,1,feminino
FISI0264,2021,APROVADO,1,feminino
FISI0329,2021,APROVADO,1,feminino
MAT0153,2021,APROVADO,1,feminino
FISI0261,2021,APROVADO,1,feminino
FISOL0012,2021,APROVADO,1,feminino
DIRE0215,2021,DESISTENCIA,1,masculino
SOCIA0016,2021,DESISTENCIA,1,masculino
HIST0026,2021,REPROVADO,1,masculino
HIST0027,2021,REPROVADO,1,masculino
HIST0141,2021,INDEFERIDO,1,masculino
FISI0333,2021,APROVADO,1,feminino
FISI0297,2021,APROVADO,1,feminino
FISI0299,2021,APROVADO,1,feminino
FISI0299,2021,REPROVADO,1,feminino
FISI0297,2021,APROVADO,1,feminino
FISI0260,2021,CANCELADO,1,feminino
FISI0264,2021,INDEFERIDO,1,feminino
COMP0334,2021,CANCELADO,1,feminino
QUI0064,2021,CANCELADO,1,feminino
ENCIV0105,2021,INDEFERIDO,1,masculino
MAT0151,2021,REPROVADO,1,feminino
QUI0064,2021,REPROVADO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
MAT0150,2021,REPROVADO,1,feminino
MAT0155,2021,REPROVADO,1,feminino
MAT0153,2021,APROVADO,1,feminino
MAT0154,2021,APROVADO,1,masculino
PSIC0063,2021,INDEFERIDO,1,feminino
SOCIA0003,2021,INDEFERIDO,1,feminino
ESTAT0011,2021,APROVADO,1,masculino
MAT0150,2021,APROVADO,1,masculino
FISI0264,2021,APROVADO,1,masculino
FISI0276,2021,REPROVADO,1,masculino
MAT0155,2021,APROVADO,1,feminino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0151,2021,INDEFERIDO,1,masculino
FISI0332,2021,APROVADO,1,masculino
FISI0275,2021,APROVADO,1,masculino
FISI0333,2021,APROVADO,1,masculino
ESTAT0011,2021,APROVADO,1,masculino
FISI0292,2021,APROVADO,1,masculino
FISI0294,2021,REPROVADO,1,masculino
FISI0264,2021,REPROVADO,1,masculino
FISI0260,2021,REPROVADO,1,masculino
MAT0152,2021,INDEFERIDO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0152,2021,INDEFERIDO,1,masculino
PSIC0094,2021,CANCELADO,1,masculino
FISI0327,2021,CANCELADO,1,masculino
FISI0264,2021,CANCELADO,1,masculino
FISI0274,2021,CANCELADO,1,masculino
SOCIA0003,2021,APROVADO,1,feminino
FISI0264,2021,REPROVADO,1,feminino
FISI0260,2021,APROVADO,1,feminino
PSIC0094,2021,APROVADO,1,masculino
FISI0333,2021,APROVADO,1,feminino
FISI0174,2021,APROVADO,1,feminino
FISI0299,2021,REPROVADO,1,feminino
FISI0276,2021,APROVADO,1,feminino
FISI0297,2021,APROVADO,1,feminino
MAT0057,2021,INDEFERIDO,1,feminino
MAT0078,2021,INDEFERIDO,1,feminino
FISI0260,2021,REPROVADO,1,feminino
COMP0334,2021,REPROVADO,1,feminino
COMP0393,2021,TRANCADO,1,feminino
MAT0152,2021,REPROVADO,1,feminino
MAT0155,2021,APROVADO,1,masculino
MAT0153,2021,APROVADO,1,masculino
FISI0329,2021,APROVADO,1,masculino
FISI0261,2021,APROVADO,1,masculino
FISI0264,2021,APROVADO,1,masculino
FISI0264,2021,TRANCADO,1,feminino
PSIC0094,2021,TRANCADO,1,masculino
MAT0152,2021,APROVADO,1,masculino
FISI0264,2021,REPROVADO,1,masculino
FISI0260,2021,INDEFERIDO,1,masculino
COMP0334,2021,REPROVADO,1,masculino
ESTAT0011,2021,TRANCADO,1,masculino
MAT0155,2021,TRANCADO,1,masculino
ESTAT0011,2021,REPROVADO,1,masculino
FISOL0012,2021,REPROVADO,1,masculino
MAT0096,2021,APROVADO,1,masculino
FISI0260,2021,INDEFERIDO,1,masculino
MAT0153,2021,INDEFERIDO,1,masculino
PSIC0094,2021,APROVADO,1,masculino
EQUI0128,2021,APROVADO,1,masculino
EQUI0117,2021,INDEFERIDO,1,masculino
MAT0153,2021,REPROVADO,1,masculino
MAT0155,2021,APROVADO,1,masculino
FISI0264,2021,APROVADO,1,masculino
FISI0289,2021,APROVADO,1,masculino
FISI0260,2021,APROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
FISI0262,2021,INDEFERIDO,1,masculino
MAT0153,2021,APROVADO,1,masculino
FISTR0050,2021,INDEFERIDO,1,feminino
MAT0151,2021,DESISTENCIA,1,feminino
MORFO0002,2021,INDEFERIDO,1,feminino
MAT0150,2021,INDEFERIDO,1,feminino
QUI0064,2021,INDEFERIDO,1,feminino
FISI0274,2021,INDEFERIDO,1,feminino
MAT0150,2021,INDEFERIDO,1,feminino
FISI0333,2021,APROVADO,1,feminino
FISI0297,2021,REPROVADO,1,feminino
FISI0299,2021,TRANCADO,1,feminino
FISI0332,2021,APROVADO,1,feminino
FISI0261,2021,APROVADO,1,feminino
MAT0078,2021,INDEFERIDO,1,masculino
FISI0299,2021,REPROVADO,1,masculino
FISI0333,2021,APROVADO,1,masculino
FISI0332,2021,APROVADO,1,masculino
MAT0152,2021,INDEFERIDO,1,masculino
FISI0260,2021,REPROVADO,1,masculino
FISI0264,2021,REPROVADO,1,masculino
FISI0289,2021,APROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
FISI0327,2021,APROVADO,1,masculino
FISI0274,2021,INDEFERIDO,1,masculino
FISI0312,2021,INDEFERIDO,1,masculino
FISOL0012,2021,INDEFERIDO,1,masculino
FISI0294,2021,TRANCADO,1,masculino
MAT0154,2021,TRANCADO,1,masculino
FISI0290,2021,TRANCADO,1,masculino
FISI0262,2021,TRANCADO,1,masculino
LETRL0034,2021,DESISTENCIA,1,feminino
MAT0078,2021,APROVADO,1,masculino
FISI0333,2021,APROVADO,1,masculino
FISI0297,2021,REPROVADO,1,masculino
FISI0275,2021,APROVADO,1,masculino
FISI0277,2021,APROVADO,1,masculino
FISI0332,2021,APROVADO,1,masculino
FISI0333,2021,APROVADO,1,feminino
FISI0299,2021,REPROVADO,1,feminino
FISI0297,2021,APROVADO,1,feminino
FISI0277,2021,APROVADO,1,feminino
FISI0332,2021,APROVADO,1,feminino
MAT0155,2021,TRANCADO,1,masculino
FISI0289,2021,APROVADO,1,masculino
MAT0153,2021,TRANCADO,1,masculino
FISI0260,2021,APROVADO,1,masculino
QUI0064,2021,INDEFERIDO,1,masculino
MAT0151,2021,INDEFERIDO,1,masculino
FISI0274,2021,REPROVADO,1,masculino
MAT0150,2021,INDEFERIDO,1,masculino
LETRL0034,2021,APROVADO,1,masculino
MAT0155,2021,REPROVADO,1,masculino
MAT0150,2021,APROVADO,1,masculino
MAT0153,2021,APROVADO,1,masculino
FISI0261,2021,APROVADO,1,feminino
FISI0329,2021,APROVADO,1,feminino
FISI0264,2021,APROVADO,1,feminino
FISI0295,2021,REPROVADO,1,feminino
FISI0299,2021,REPROVADO,1,feminino
FISI0294,2021,APROVADO,1,feminino
FISI0261,2021,REPROVADO,1,feminino
FISI0312,2021,APROVADO,1,feminino
FISI0327,2021,REPROVADO,1,masculino
FISI0274,2021,REPROVADO,1,masculino
MAT0079,2021,APROVADO,1,masculino
FISI0305,2021,APROVADO,1,masculino
FISI0332,2021,APROVADO,1,masculino
FISI0294,2021,REPROVADO,1,masculino
FISI0332,2021,REPROVADO,1,masculino
FISI0265,2021,APROVADO,1,masculino
FISI0263,2021,APROVADO,1,masculino
FISI0290,2021,APROVADO,1,masculino
FISI0288,2021,APROVADO,1,feminino
FISI0333,2021,APROVADO,1,feminino
FISI0299,2021,TRANCADO,1,feminino
FISI0297,2021,APROVADO,1,feminino
COMP0478,2021,INDEFERIDO,1,masculino
FISI0329,2021,TRANCADO,1,masculino
FISI0261,2021,TRANCADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
ADM0002,2021,INDEFERIDO,1,masculino
MAT0153,2021,TRANCADO,1,masculino
FISI0299,2021,TRANCADO,1,masculino
FISI0297,2021,TRANCADO,1,masculino
FISI0333,2021,TRANCADO,1,masculino
FISI0262,2021,INDEFERIDO,1,masculino
FISI0329,2021,APROVADO,1,masculino
FISI0264,2021,APROVADO,1,masculino
MAT0154,2021,APROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0078,2021,INDEFERIDO,1,feminino
FISI0295,2021,REPROVADO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
FISI0290,2021,APROVADO,1,feminino
FISI0263,2021,APROVADO,1,feminino
FISI0274,2021,INDEFERIDO,1,feminino
MAT0150,2021,INDEFERIDO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
MAT0151,2021,REPROVADO,1,feminino
QUI0064,2021,INDEFERIDO,1,feminino
FISI0327,2021,REPROVADO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
MAT0155,2021,APROVADO,1,feminino
FISI0261,2021,INDEFERIDO,1,feminino
MAT0153,2021,REPROVADO,1,feminino
FISI0278,2021,APROVADO,1,masculino
FISI0333,2021,APROVADO,1,masculino
FISI0299,2021,APROVADO,1,masculino
FISI0174,2021,APROVADO,1,masculino
FISI0297,2021,APROVADO,1,masculino
MAT0152,2021,INDEFERIDO,1,feminino
COMP0334,2021,TRANCADO,1,feminino
SOCIA0087,2021,INDEFERIDO,1,feminino
PSIC0094,2021,CANCELADO,1,feminino
FISI0312,2021,INDEFERIDO,1,feminino
MAT0151,2021,INDEFERIDO,1,feminino
QUI0064,2021,INDEFERIDO,1,feminino
FISI0299,2021,APROVADO,1,masculino
FISI0297,2021,APROVADO,1,masculino
FISI0261,2021,INDEFERIDO,1,feminino
FISI0332,2021,APROVADO,1,feminino
FISI0294,2021,TRANCADO,1,feminino
FISI0290,2021,REPROVADO,1,feminino
FISI0263,2021,TRANCADO,1,masculino
FISI0292,2021,TRANCADO,1,masculino
FISI0313,2021,REPROVADO,1,masculino
FISI0264,2021,REPROVADO,1,masculino
FISI0263,2021,REPROVADO,1,masculino
MAT0155,2021,REPROVADO,1,masculino
MAT0154,2021,APROVADO,1,masculino
FISI0333,2021,TRANCADO,1,masculino
FISI0332,2021,APROVADO,1,masculino
FISI0292,2021,APROVADO,1,masculino
MAT0079,2021,APROVADO,1,masculino
FISI0174,2021,APROVADO,1,masculino
FISI0263,2021,APROVADO,1,masculino
FISI0264,2021,REPROVADO,1,feminino
FISI0260,2021,INDEFERIDO,1,feminino
FISI0292,2021,APROVADO,1,feminino
FISI0263,2021,APROVADO,1,feminino
FISI0294,2021,REPROVADO,1,feminino
FISI0265,2021,APROVADO,1,feminino
FISI0332,2021,APROVADO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
FISI0264,2021,INDEFERIDO,1,feminino
FISI0261,2021,APROVADO,1,feminino
COMP0480,2021,INDEFERIDO,1,feminino
MAT0151,2021,INDEFERIDO,1,feminino
FISI0264,2021,APROVADO,1,masculino
FISI0264,2021,INDEFERIDO,1,feminino
FISI0289,2021,REPROVADO,1,masculino
FISI0327,2021,INDEFERIDO,1,masculino
QUI0064,2021,REPROVADO,1,masculino
MAT0057,2021,INDEFERIDO,1,feminino
COMP0334,2021,INDEFERIDO,1,masculino
PSIC0094,2021,APROVADO,1,feminino
FISI0261,2021,INDEFERIDO,1,feminino
SOCIA0025,2021,REPROVADO,1,feminino
SOCIA0003,2021,INDEFERIDO,1,feminino
MAT0078,2021,REPROVADO,1,masculino
FISI0262,2021,INDEFERIDO,1,masculino
MAT0152,2021,INDEFERIDO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0066,2021,REPROVADO,1,feminino
COMSO0105,2021,INDEFERIDO,1,feminino
COMSO0104,2021,INDEFERIDO,1,feminino
DESIG0047,2021,INDEFERIDO,1,feminino
FISI0174,2021,TRANCADO,1,masculino
MAT0151,2021,INDEFERIDO,1,masculino
PSIC0094,2021,REPROVADO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
COMP0480,2021,INDEFERIDO,1,masculino
MAT0155,2021,TRANCADO,1,masculino
FISI0264,2021,TRANCADO,1,masculino
ADM0002,2021,INDEFERIDO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0078,2021,TRANCADO,1,feminino
COMP0334,2021,INDEFERIDO,1,feminino
QUI0064,2021,REPROVADO,1,masculino
MAT0150,2021,REPROVADO,1,masculino
FISI0327,2021,INDEFERIDO,1,masculino
FISI0287,2021,APROVADO,1,feminino
MAT0152,2021,INDEFERIDO,1,masculino
COMP0334,2021,INDEFERIDO,1,masculino
MAT0078,2021,TRANCADO,1,feminino
ESTAT0070,2021,INDEFERIDO,1,masculino
ESTAT0071,2021,INDEFERIDO,1,masculino
QUI0064,2021,REPROVADO,1,masculino
FISI0274,2021,REPROVADO,1,masculino
MAT0150,2021,REPROVADO,1,masculino
PSIC0094,2021,REPROVADO,1,masculino
BIOL0088,2021,INDEFERIDO,1,feminino
MAT0153,2021,REPROVADO,1,masculino
PSIC0063,2021,INDEFERIDO,1,feminino
MAT0096,2021,REPROVADO,1,masculino
FISI0289,2021,APROVADO,1,masculino
FISI0262,2021,APROVADO,1,masculino
FISOL0012,2021,REPROVADO,1,feminino
MAT0151,2021,REPROVADO,1,feminino
QUI0064,2021,REPROVADO,1,feminino
FISI0260,2021,APROVADO,1,masculino
MAT0150,2021,INDEFERIDO,1,masculino
MAT0151,2021,INDEFERIDO,1,masculino
QUI0064,2021,INDEFERIDO,1,masculino
COMP0334,2021,INDEFERIDO,1,feminino
COMP0334,2021,INDEFERIDO,1,masculino
ENCIV0105,2021,INDEFERIDO,1,masculino
FISI0260,2021,INDEFERIDO,1,masculino
FISI0264,2021,INDEFERIDO,1,masculino
MAT0153,2021,APROVADO,1,masculino
FISI0289,2021,REPROVADO,1,masculino
MAT0151,2021,REPROVADO,1,masculino
FISI0289,2021,REPROVADO,1,feminino
QUI0064,2021,INDEFERIDO,1,feminino
FISI0260,2021,INDEFERIDO,1,feminino
FISI0281,2021,REPROVADO,1,feminino
FISTR0048,2021,INDEFERIDO,1,feminino
MAT0064,2021,REPROVADO,1,feminino
FISTR0050,2021,INDEFERIDO,1,feminino
FISTR0046,2021,REPROVADO,1,feminino
COMP0197,2021,INDEFERIDO,1,feminino
QUI0064,2021,REPROVADO,1,feminino
FISI0274,2021,REPROVADO,1,feminino
MAT0151,2021,REPROVADO,1,feminino
MAT0150,2021,REPROVADO,1,feminino
MAT0077,2021,INDEFERIDO,1,masculino
MAT0078,2021,APROVADO,1,masculino
FISI0294,2021,REPROVADO,1,feminino
FISI0260,2021,APROVADO,1,masculino
QUI0064,2021,CANCELADO,1,masculino
QUI0064,2021,REPROVADO,1,feminino
QUI0064,2021,REPROVADO,1,feminino
QUI0064,2021,CANCELADO,1,feminino
FISI0275,2021,REPROVADO,1,feminino
FISI0332,2021,TRANCADO,1,feminino
PSIC0094,2021,CANCELADO,1,masculino
PSIC0094,2021,REPROVADO,1,feminino
FISI0262,2021,REPROVADO,1,masculino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,TRANCADO,1,masculino
QUI0064,2021,APROVADO,1,masculino
QUI0064,2021,APROVADO,1,masculino
QUI0064,2021,REPROVADO,1,masculino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,masculino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,masculino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,REPROVADO,1,masculino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,REPROVADO,1,feminino
QUI0064,2021,REPROVADO,1,masculino
QUI0064,2021,APROVADO,1,masculino
QUI0064,2021,TRANCADO,1,feminino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,APROVADO,1,feminino
QUI0064,2021,CANCELADO,1,feminino
