codigo,ano,situacao,periodo,genero
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,feminino
FISI0327,2023,CANCELADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,masculino
QUI0064,2023,CANCELADO,1,masculino
FISI0274,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
MAT0150,2023,CANCELADO,1,masculino
QUI0064,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,CANCELADO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0274,2023,CANCELADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
FISI0327,2023,CANCELADO,1,feminino
FISI0327,2023,MATRICULADO,1,masculino
QUI0064,2023,CANCELADO,1,feminino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,CANCELADO,1,feminino
FISI0274,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,CANCELADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0274,2023,CANCELADO,1,masculino
FISI0327,2023,CANCELADO,1,masculino
QUI0064,2023,CANCELADO,1,masculino
MAT0150,2023,CANCELADO,1,masculino
MAT0151,2023,CANCELADO,1,masculino
FISI0274,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0307,2023,MATRICULADO,1,feminino
FISI0307,2023,MATRICULADO,1,masculino
FISI0307,2023,MATRICULADO,1,masculino
MAT0096,2023,MATRICULADO,1,feminino
MAT0152,2023,INDEFERIDO,1,feminino
MAT0150,2023,INDEFERIDO,1,feminino
COMP0393,2023,INDEFERIDO,1,masculino
MAT0077,2023,INDEFERIDO,1,masculino
FISI0332,2023,DESISTENCIA,1,masculino
FISI0301,2023,MATRICULADO,1,feminino
QUI0064,2023,INDEFERIDO,1,masculino
MAT0151,2023,INDEFERIDO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,feminino
FISI0332,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
MAT0152,2023,MATRICULADO,1,feminino
FISI0260,2023,MATRICULADO,1,feminino
FISI0289,2023,MATRICULADO,1,feminino
COMP0197,2023,MATRICULADO,1,feminino
FISI0305,2023,MATRICULADO,1,masculino
LETRL0034,2023,INDEFERIDO,1,masculino
MAT0078,2023,INDEFERIDO,1,masculino
FISI0281,2023,MATRICULADO,1,masculino
MAT0152,2023,INDEFERIDO,1,masculino
FISI0333,2023,MATRICULADO,1,masculino
FISI0305,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
LETRL0034,2023,INDEFERIDO,1,feminino
COMP0334,2023,INDEFERIDO,1,feminino
QUI0064,2023,INDEFERIDO,1,feminino
FISI0327,2023,INDEFERIDO,1,feminino
ESTAT0011,2023,INDEFERIDO,1,feminino
MAT0151,2023,INDEFERIDO,1,feminino
PSIC0094,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
FISI0265,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
PSIC0094,2023,MATRICULADO,1,masculino
MAT0150,2023,CANCELADO,1,feminino
MAT0078,2023,INDEFERIDO,1,masculino
FISI0262,2023,MATRICULADO,1,masculino
MAT0155,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
MAT0096,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
MAT0153,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
FISI0289,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0265,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
MAT0096,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
MAT0154,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
FISI0299,2023,MATRICULADO,1,feminino
FISI0297,2023,MATRICULADO,1,feminino
FISI0332,2023,MATRICULADO,1,feminino
ESTAT0011,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
MAT0154,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
FISI0262,2023,MATRICULADO,1,masculino
COMP0334,2023,INDEFERIDO,1,feminino
QUI0064,2023,MATRICULADO,1,feminino
EDU0075,2023,INDEFERIDO,1,feminino
MAT0096,2023,MATRICULADO,1,feminino
FISI0333,2023,CANCELADO,1,feminino
MAT0152,2023,INDEFERIDO,1,masculino
FISOL0012,2023,MATRICULADO,1,masculino
PSIC0094,2023,MATRICULADO,1,masculino
FISI0312,2023,INDEFERIDO,1,masculino
FISI0333,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
FISI0332,2023,MATRICULADO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
COMP0393,2023,MATRICULADO,1,feminino
MAT0078,2023,INDEFERIDO,1,masculino
FISI0262,2023,MATRICULADO,1,masculino
MAT0155,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,masculino
FISI0264,2023,INDEFERIDO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
MAT0154,2023,MATRICULADO,1,masculino
FISI0260,2023,MATRICULADO,1,feminino
FISI0333,2023,MATRICULADO,1,masculino
FISI0299,2023,MATRICULADO,1,masculino
FISI0297,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
MAT0153,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
MAT0078,2023,MATRICULADO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
FISI0275,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
FISI0333,2023,MATRICULADO,1,masculino
FISI0297,2023,MATRICULADO,1,masculino
FISI0332,2023,DESISTENCIA,1,masculino
FISI0277,2023,INDEFERIDO,1,masculino
FISI0275,2023,MATRICULADO,1,masculino
FISI0297,2023,MATRICULADO,1,masculino
FISI0277,2023,MATRICULADO,1,feminino
MAT0153,2023,INDEFERIDO,1,feminino
FISI0297,2023,MATRICULADO,1,masculino
FISI0277,2023,INDEFERIDO,1,masculino
FISI0275,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
MAT0096,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0277,2023,DESISTENCIA,1,feminino
FISI0275,2023,MATRICULADO,1,feminino
FISI0297,2023,MATRICULADO,1,feminino
FISI0333,2023,MATRICULADO,1,feminino
FISI0297,2023,MATRICULADO,1,feminino
FISI0275,2023,MATRICULADO,1,feminino
FISI0292,2023,MATRICULADO,1,feminino
ENCIV0075,2023,MATRICULADO,1,masculino
ENCIV0105,2023,MATRICULADO,1,masculino
MAT0155,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
FISI0261,2023,INDEFERIDO,1,masculino
FISI0262,2023,INDEFERIDO,1,masculino
MAT0155,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
FISI0265,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0264,2023,INDEFERIDO,1,feminino
FISI0327,2023,INDEFERIDO,1,feminino
FISI0260,2023,INDEFERIDO,1,feminino
FISI0289,2023,MATRICULADO,1,feminino
MAT0154,2023,MATRICULADO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
FISI0305,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
FISI0265,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,masculino
FISI0295,2023,MATRICULADO,1,masculino
FISI0376,2023,MATRICULADO,1,masculino
FISI0281,2023,MATRICULADO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
EDU0108,2023,MATRICULADO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
MAT0152,2023,INDEFERIDO,1,masculino
LETRL0034,2023,MATRICULADO,1,feminino
FISI0294,2023,CANCELADO,1,masculino
GEOLO0002,2023,MATRICULADO,1,feminino
ESTAT0011,2023,INDEFERIDO,1,feminino
MAT0152,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0262,2023,INDEFERIDO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0333,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
MAT0096,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
MAT0152,2023,INDEFERIDO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
COMP0334,2023,INDEFERIDO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
FISI0262,2023,INDEFERIDO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
MAT0155,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
MAT0153,2023,MATRICULADO,1,feminino
ESTAT0011,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
LETRL0034,2023,INDEFERIDO,1,masculino
FISOL0012,2023,MATRICULADO,1,masculino
MAT0151,2023,MATRICULADO,1,masculino
FISI0277,2023,INDEFERIDO,1,masculino
FISI0265,2023,MATRICULADO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
FISI0275,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
FISI0333,2023,MATRICULADO,1,masculino
FISI0297,2023,MATRICULADO,1,masculino
FISI0299,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
LETRL0034,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
FISI0333,2023,MATRICULADO,1,feminino
FISI0297,2023,MATRICULADO,1,feminino
FISI0299,2023,MATRICULADO,1,feminino
FISI0277,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
MAT0064,2023,MATRICULADO,1,masculino
FISI0327,2023,INDEFERIDO,1,masculino
FISI0279,2023,MATRICULADO,1,masculino
FISI0313,2023,DESISTENCIA,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
FISI0265,2023,INDEFERIDO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
MAT0153,2023,DESISTENCIA,1,feminino
MAT0150,2023,MATRICULADO,1,feminino
ENCIV0106,2023,INDEFERIDO,1,feminino
ENCIV0155,2023,MATRICULADO,1,feminino
ENCIV0156,2023,MATRICULADO,1,feminino
MAT0152,2023,MATRICULADO,1,feminino
COMP0334,2023,INDEFERIDO,1,masculino
FISI0327,2023,INDEFERIDO,1,masculino
MAT0152,2023,MATRICULADO,1,masculino
FISI0265,2023,INDEFERIDO,1,masculino
BIOL0088,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISI0275,2023,MATRICULADO,1,masculino
FISI0292,2023,MATRICULADO,1,masculino
FISI0265,2023,INDEFERIDO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
COMP0480,2023,INDEFERIDO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
MAT0078,2023,MATRICULADO,1,masculino
MAT0057,2023,INDEFERIDO,1,masculino
FISI0262,2023,CANCELADO,1,masculino
FISOL0012,2023,DESISTENCIA,1,masculino
MAT0153,2023,INDEFERIDO,1,masculino
FISI0261,2023,CANCELADO,1,masculino
FISI0264,2023,INDEFERIDO,1,masculino
FISI0265,2023,MATRICULADO,1,masculino
FISI0294,2023,MATRICULADO,1,masculino
MAT0154,2023,MATRICULADO,1,masculino
FISI0263,2023,MATRICULADO,1,masculino
FISI0290,2023,MATRICULADO,1,masculino
QUI0064,2023,INDEFERIDO,1,masculino
MAT0151,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISI0327,2023,INDEFERIDO,1,masculino
MAT0154,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0292,2023,MATRICULADO,1,feminino
FISI0332,2023,MATRICULADO,1,feminino
FISI0295,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
MAT0153,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0294,2023,MATRICULADO,1,feminino
FISI0332,2023,MATRICULADO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
MAT0066,2023,MATRICULADO,1,feminino
MAT0096,2023,DESISTENCIA,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
MAT0153,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0376,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
MAT0096,2023,MATRICULADO,1,masculino
PSIC0094,2023,MATRICULADO,1,masculino
MAT0064,2023,MATRICULADO,1,masculino
MAT0152,2023,INDEFERIDO,1,masculino
PSIC0094,2023,MATRICULADO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISOL0012,2023,MATRICULADO,1,masculino
FISI0265,2023,MATRICULADO,1,masculino
MAT0096,2023,MATRICULADO,1,masculino
FISI0333,2023,MATRICULADO,1,masculino
FISI0277,2023,INDEFERIDO,1,masculino
FISI0297,2023,MATRICULADO,1,masculino
FISI0299,2023,MATRICULADO,1,masculino
QUI0064,2023,INDEFERIDO,1,feminino
LETRL0034,2023,INDEFERIDO,1,feminino
PSIC0094,2023,MATRICULADO,1,feminino
MAT0150,2023,INDEFERIDO,1,feminino
MAT0151,2023,MATRICULADO,1,feminino
FISI0327,2023,INDEFERIDO,1,feminino
FISI0290,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
MAT0066,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
MAT0078,2023,MATRICULADO,1,feminino
FISI0262,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
MAT0154,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
MAT0150,2023,MATRICULADO,1,masculino
ESTAT0011,2023,MATRICULADO,1,masculino
MAT0151,2023,INDEFERIDO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
QUI0064,2023,INDEFERIDO,1,masculino
MAT0151,2023,INDEFERIDO,1,masculino
QUI0064,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISI0327,2023,MATRICULADO,1,masculino
FISI0329,2023,MATRICULADO,1,feminino
MAT0096,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
MAT0152,2023,INDEFERIDO,1,feminino
MAT0154,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0264,2023,MATRICULADO,1,feminino
MAT0155,2023,MATRICULADO,1,feminino
MAT0096,2023,MATRICULADO,1,feminino
MAT0153,2023,MATRICULADO,1,feminino
FISI0329,2023,MATRICULADO,1,feminino
FISI0261,2023,MATRICULADO,1,feminino
FISI0332,2023,MATRICULADO,1,feminino
FISI0295,2023,MATRICULADO,1,feminino
FISI0292,2023,MATRICULADO,1,feminino
FISI0265,2023,MATRICULADO,1,feminino
FISI0263,2023,MATRICULADO,1,feminino
FISI0307,2023,MATRICULADO,1,masculino
FISI0274,2023,MATRICULADO,1,feminino
FISI0274,2023,CANCELADO,1,masculino
FISI0327,2023,MATRICULADO,1,feminino
FISI0274,2023,MATRICULADO,1,masculino
FISI0274,2023,CANCELADO,1,feminino
FISI0327,2023,CANCELADO,1,masculino
FISI0274,2023,CANCELADO,1,masculino
FISI0274,2023,CANCELADO,1,feminino
FISI0327,2023,CANCELADO,1,feminino
QUI0064,2023,CANCELADO,1,masculino
QUI0064,2023,MATRICULADO,1,feminino
FISI0327,2023,MATRICULADO,1,masculino
FISI0327,2023,CANCELADO,1,masculino
FISI0274,2023,CANCELADO,1,feminino
FISI0327,2023,CANCELADO,1,feminino
QUI0064,2023,CANCELADO,1,feminino
MAT0150,2023,CANCELADO,1,masculino
MAT0150,2023,MATRICULADO,1,feminino
QUI0064,2023,MATRICULADO,1,masculino
QUI0064,2023,CANCELADO,1,masculino
FISI0327,2023,CANCELADO,1,feminino
MAT0150,2023,CANCELADO,1,feminino
QUI0064,2023,CANCELADO,1,feminino
MAT0150,2023,MATRICULADO,1,masculino
MAT0151,2023,CANCELADO,1,masculino
MAT0151,2023,MATRICULADO,1,feminino
MAT0150,2023,CANCELADO,1,masculino
MAT0151,2023,CANCELADO,1,feminino
MAT0150,2023,CANCELADO,1,feminino
QUI0064,2023,CANCELADO,1,feminino
MAT0151,2023,MATRICULADO,1,masculino
MAT0151,2023,CANCELADO,1,masculino
MAT0151,2023,CANCELADO,1,feminino
MAT0150,2023,CANCELADO,1,feminino
MAT0151,2023,CANCELADO,1,feminino
FISI0277,2023,MATRICULADO,1,feminino
FISI0277,2023,MATRICULADO,1,masculino
MAT0152,2023,INDEFERIDO,1,feminino
MAT0152,2023,INDEFERIDO,1,feminino
FISI0277,2023,MATRICULADO,1,masculino
QUI0064,2023,INDEFERIDO,1,masculino
FISI0289,2023,MATRICULADO,1,feminino
LETRL0034,2023,INDEFERIDO,1,feminino
COMP0334,2023,INDEFERIDO,1,feminino
QUI0064,2023,INDEFERIDO,1,feminino
MAT0151,2023,INDEFERIDO,1,feminino
ESTAT0011,2023,MATRICULADO,1,feminino
MAT0078,2023,INDEFERIDO,1,feminino
FISI0327,2023,INDEFERIDO,1,feminino
FISI0265,2023,MATRICULADO,1,masculino
COMP0197,2023,INDEFERIDO,1,masculino
MAT0153,2023,MATRICULADO,1,feminino
FISI0327,2023,INDEFERIDO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
FISI0301,2023,MATRICULADO,1,masculino
MAT0078,2023,INDEFERIDO,1,masculino
COMP0334,2023,INDEFERIDO,1,masculino
ENCIV0106,2023,INDEFERIDO,1,feminino
MAT0078,2023,INDEFERIDO,1,masculino
FISI0261,2023,MATRICULADO,1,masculino
FISI0262,2023,MATRICULADO,1,masculino
FISI0265,2023,MATRICULADO,1,feminino
COMP0334,2023,INDEFERIDO,1,feminino
MAT0151,2023,INDEFERIDO,1,masculino
QUI0064,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
MAT0150,2023,INDEFERIDO,1,masculino
MAT0152,2023,INDEFERIDO,1,masculino
FISI0264,2023,INDEFERIDO,1,masculino
MAT0153,2023,MATRICULADO,1,masculino
MAT0078,2023,INDEFERIDO,1,masculino
FISI0264,2023,MATRICULADO,1,masculino
MAT0152,2023,INDEFERIDO,1,feminino
FISI0260,2023,INDEFERIDO,1,feminino
