codigo,ano,situacao,periodo,genero
FISI0230,2017,APROVADO,1,masculino
FISI0230,2017,TRANCADO,1,masculino
FISI0230,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0064,2017,INDEFERIDO,1,masculino
FISI0233,2017,APROVADO,1,masculino
MAT0064,2017,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0078,2017,APROVADO,1,masculino
QUI0064,2017,INDEFERIDO,1,masculino
MAT0067,2017,INDEFERIDO,1,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0161,2017,APROVADO,1,masculino
FISI0233,2017,APROVADO,1,feminino
MAT0067,2017,TRANCADO,1,masculino
PSIC0089,2017,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0096,2017,INDEFERIDO,1,feminino
FISI0172,2017,REPROVADO,1,masculino
FISI0230,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
PSIC0089,2017,INDEFERIDO,1,masculino
MAT0065,2017,APROVADO,1,masculino
MAT0064,2017,APROVADO,1,masculino
FISI0230,2017,APROVADO,1,masculino
FISI0153,2017,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0148,2017,INDEFERIDO,1,masculino
FISI0264,2017,APROVADO,1,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0067,2017,INDEFERIDO,1,masculino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0067,2017,REPROVADO,1,feminino
MAT0069,2017,TRANCADO,1,masculino
MAT0067,2017,INDEFERIDO,1,masculino
MAT0065,2017,REPROVADO,1,feminino
COMP0334,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0230,2017,APROVADO,1,feminino
FISI0236,2017,APROVADO,1,masculino
FISI0148,2017,REPROVADO,1,masculino
FISI0167,2017,APROVADO,1,feminino
FISI0264,2017,REPROVADO,1,masculino
FISI0155,2017,APROVADO,1,feminino
FISI0176,2017,APROVADO,1,masculino
EDU0104,2017,INDEFERIDO,1,feminino
FISI0148,2017,INDEFERIDO,1,masculino
FISI0148,2017,INDEFERIDO,1,masculino
PSIC0089,2017,INDEFERIDO,1,masculino
COMSO0301,2017,INDEFERIDO,1,masculino
FISI0148,2017,INDEFERIDO,1,masculino
MAT0096,2017,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
FISI0260,2017,REPROVADO,1,masculino
MATI0017,2017,TRANCADO,1,masculino
MAT0064,2017,TRANCADO,1,masculino
PSIC0089,2017,INDEFERIDO,1,masculino
LETR0801,2017,INDEFERIDO,1,feminino
QUI0064,2017,INDEFERIDO,1,masculino
MAT0064,2017,INDEFERIDO,1,masculino
FISI0262,2017,TRANCADO,1,feminino
QUI0064,2017,INDEFERIDO,1,masculino
MAT0064,2017,INDEFERIDO,1,masculino
FISI0153,2017,APROVADO,1,feminino
QUI0064,2017,INDEFERIDO,1,feminino
MAT0067,2017,INDEFERIDO,1,masculino
COMP0212,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0067,2017,INDEFERIDO,1,feminino
ADM0219,2017,REPROVADO,1,masculino
MAT0066,2017,INDEFERIDO,1,masculino
QUI0064,2017,INDEFERIDO,1,masculino
QUI0064,2017,INDEFERIDO,1,masculino
COMP0334,2017,INDEFERIDO,1,masculino
FISI0148,2017,INDEFERIDO,1,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0262,2017,TRANCADO,1,feminino
COMSO0335,2017,APROVADO,1,masculino
COMP0334,2017,APROVADO,1,masculino
MAT0067,2017,INDEFERIDO,1,masculino
COMP0196,2017,INDEFERIDO,1,masculino
FISI0148,2017,INDEFERIDO,1,masculino
MAT0064,2017,INDEFERIDO,1,masculino
MORFO0008,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
QUI0064,2017,TRANCADO,1,masculino
EDU0001,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MORFO0008,2017,INDEFERIDO,1,feminino
FISI0148,2017,INDEFERIDO,1,masculino
FISI0261,2017,INDEFERIDO,1,feminino
MAT0064,2017,INDEFERIDO,1,masculino
MAT0096,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
NGCR0004,2017,INDEFERIDO,1,masculino
FISI0148,2017,TRANCADO,1,masculino
MAT0067,2017,TRANCADO,1,masculino
MAT0067,2017,APROVADO,1,masculino
MAT0067,2017,INDEFERIDO,1,masculino
MAT0067,2017,DISPENSADO,2,masculino
QUI0064,2017,DISPENSADO,2,masculino
MAT0064,2017,DISPENSADO,2,masculino
FISI0152,2017,DISPENSADO,2,masculino
FISI0149,2017,DISPENSADO,2,masculino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0067,2017,REPROVADO,1,masculino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,1,feminino
MAT0066,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
COMP0196,2017,REPROVADO POR MÉDIA E POR FALTAS,1,masculino
FISI0260,2017,REPROVADO,1,feminino
NGCR0047,2017,REPROVADO,1,masculino
FISII0010,2017,DISPENSADO,2,masculino
SINF0010,2017,DISPENSADO,2,masculino
FISII0013,2017,DISPENSADO,2,masculino
FISII0014,2017,DISPENSADO,2,masculino
EDUI0026,2017,DISPENSADO,2,masculino
FISII0011,2017,DISPENSADO,2,masculino
FISII0009,2017,DISPENSADO,2,masculino
EDUI0083,2017,DISPENSADO,2,masculino
EDUI0022,2017,DISPENSADO,2,masculino
FISI0154,2017,DISPENSADO,2,masculino
LETRI0063,2017,DISPENSADO,2,masculino
MATI0020,2017,DISPENSADO,2,masculino
MATI0017,2017,DISPENSADO,2,masculino
FISI0152,2017,DISPENSADO,2,masculino
QUI0064,2017,DISPENSADO,2,masculino
MAT0067,2017,DISPENSADO,2,masculino
COMP0100,2017,DISPENSADO,2,masculino
MAT0065,2017,DISPENSADO,2,masculino
MAT0064,2017,DISPENSADO,2,masculino
PSIC0089,2017,DISPENSADO,2,masculino
MAT0064,2017,APROVADO,2,feminino
MAT0064,2017,APROVADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,APROVADO,2,feminino
MAT0064,2017,REPROVADO,2,feminino
MAT0064,2017,TRANCADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
QUI0064,2017,APROVADO,2,masculino
MAT0064,2017,REPROVADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0064,2017,REPROVADO,2,feminino
MAT0064,2017,EXCLUIDA,2,masculino
FISI0274,2017,REPROVADO,2,masculino
FISI0274,2017,APROVADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
QUI0064,2017,TRANCADO,2,feminino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0150,2017,REPROVADO,2,masculino
FISI0274,2017,DESISTENCIA,2,feminino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,REPROVADO,2,feminino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0150,2017,APROVADO,2,feminino
QUI0064,2017,REPROVADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,TRANCADO,2,feminino
MAT0150,2017,REPROVADO,2,feminino
FISI0274,2017,REPROVADO,2,masculino
FISI0274,2017,APROVADO,2,feminino
MAT0150,2017,REPROVADO,2,masculino
MAT0150,2017,EXCLUIDA,2,masculino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,APROVADO,2,masculino
MAT0064,2017,APROVADO,2,masculino
QUI0064,2017,APROVADO,2,masculino
MAT0064,2017,APROVADO,2,masculino
QUI0064,2017,APROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
QUI0064,2017,APROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,APROVADO,2,masculino
MAT0150,2017,APROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,APROVADO,2,masculino
MAT0064,2017,REPROVADO,2,feminino
QUI0064,2017,REPROVADO,2,feminino
FISI0274,2017,APROVADO,2,feminino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,APROVADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,DESISTENCIA,2,masculino
MAT0064,2017,REPROVADO,2,feminino
MAT0150,2017,APROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
FISI0274,2017,REPROVADO,2,masculino
MAT0150,2017,REPROVADO,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,REPROVADO,2,masculino
MAT0064,2017,TRANCADO,2,feminino
QUI0064,2017,TRANCADO,2,feminino
FISI0274,2017,TRANCADO,2,feminino
MAT0150,2017,TRANCADO,2,feminino
MAT0064,2017,REPROVADO,2,masculino
MAT0064,2017,REPROVADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
QUI0064,2017,REPROVADO,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO,2,masculino
MAT0150,2017,TRANCADO,2,feminino
MAT0150,2017,REPROVADO,2,masculino
MAT0150,2017,REPROVADO,2,masculino
MAT0064,2017,TRANCADO,2,masculino
QUI0064,2017,TRANCADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,TRANCADO,2,masculino
MAT0064,2017,REPROVADO,2,feminino
MAT0150,2017,DESISTENCIA,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,REPROVADO,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,APROVADO,2,feminino
QUI0064,2017,APROVADO,2,feminino
FISI0274,2017,APROVADO,2,feminino
MAT0150,2017,EXCLUIDA,2,feminino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO,2,masculino
MAT0150,2017,REPROVADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,REPROVADO,2,masculino
MAT0064,2017,DESISTENCIA,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,DESISTENCIA,2,masculino
MAT0064,2017,APROVADO,2,masculino
QUI0064,2017,APROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,APROVADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,APROVADO,2,masculino
FISI0274,2017,APROVADO,2,masculino
MAT0150,2017,DESISTENCIA,2,masculino
MAT0064,2017,DESISTENCIA,2,masculino
QUI0064,2017,DESISTENCIA,2,masculino
FISI0274,2017,TRANCADO,2,masculino
MAT0064,2017,TRANCADO,2,feminino
MAT0150,2017,DESISTENCIA,2,masculino
QUI0064,2017,TRANCADO,2,feminino
FISI0274,2017,TRANCADO,2,feminino
MAT0150,2017,TRANCADO,2,feminino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,REPROVADO,2,masculino
MAT0064,2017,REPROVADO,2,feminino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0064,2017,DESISTENCIA,2,masculino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,DESISTENCIA,2,feminino
QUI0064,2017,DESISTENCIA,2,masculino
QUI0064,2017,DESISTENCIA,2,feminino
FISI0274,2017,DESISTENCIA,2,feminino
FISI0274,2017,DESISTENCIA,2,masculino
MAT0150,2017,DESISTENCIA,2,masculino
MAT0150,2017,REPROVADO,2,feminino
MAT0064,2017,TRANCADO,2,masculino
QUI0064,2017,TRANCADO,2,masculino
FISI0274,2017,TRANCADO,2,masculino
MAT0150,2017,TRANCADO,2,masculino
MAT0064,2017,REPROVADO,2,masculino
QUI0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0274,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0150,2017,REPROVADO,2,masculino
FISI0239,2017,EXCLUIDA,1,masculino
MAT0066,2017,INDEFERIDO,2,masculino
QUI0064,2017,INDEFERIDO,2,masculino
FISI0264,2017,TRANCADO,2,masculino
FISI0289,2017,TRANCADO,2,feminino
MORFO0008,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
FILO0036,2017,INDEFERIDO,2,feminino
MAT0064,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0067,2017,INDEFERIDO,2,masculino
MAT0066,2017,APROVADO,2,masculino
MAT0069,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
ECONO0042,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0260,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0153,2017,TRANCADO,2,feminino
MAT0067,2017,REPROVADO POR MÉDIA E POR FALTAS,2,feminino
MAT0065,2017,APROVADO,2,feminino
FISI0332,2017,TRANCADO,2,masculino
MAT0077,2017,APROVADO,2,feminino
FISI0289,2017,APROVADO,2,masculino
MAT0096,2017,TRANCADO,2,masculino
MAT0078,2017,REPROVADO,2,masculino
MAT0064,2017,INDEFERIDO,2,masculino
MAT0066,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0332,2017,APROVADO,2,feminino
MAT0069,2017,APROVADO,2,masculino
MAT0096,2017,INDEFERIDO,2,masculino
MAT0065,2017,INDEFERIDO,2,feminino
FISI0260,2017,INDEFERIDO,2,masculino
FISI0172,2017,CANCELADO,2,masculino
QUI0064,2017,TRANCADO,2,masculino
FISI0172,2017,TRANCADO,2,masculino
FISOL0012,2017,REPROVADO,2,feminino
FISI0260,2017,INDEFERIDO,2,feminino
FISI0264,2017,DESISTENCIA,2,masculino
MAT0069,2017,TRANCADO,2,masculino
MAT0064,2017,INDEFERIDO,2,feminino
PSIC0063,2017,INDEFERIDO,2,feminino
FISI0240,2017,APROVADO,2,masculino
LETR0429,2017,INDEFERIDO,2,masculino
MAT0064,2017,INDEFERIDO,2,masculino
MAT0078,2017,INDEFERIDO,2,masculino
FISI0332,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
PSIC0089,2017,INDEFERIDO,2,masculino
MAT0078,2017,TRANCADO,2,feminino
MAT0066,2017,APROVADO,2,masculino
SOCIA0016,2017,APROVADO,2,feminino
MAT0065,2017,INDEFERIDO,2,masculino
FISI0261,2017,INDEFERIDO,2,masculino
FISI0260,2017,INDEFERIDO,2,masculino
FISI0260,2017,REPROVADO,2,feminino
MAT0096,2017,INDEFERIDO,2,masculino
MAT0154,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
FISI0262,2017,REPROVADO POR MÉDIA E POR FALTAS,2,masculino
MAT0078,2017,INDEFERIDO,2,feminino
LETRL0034,2017,TRANCADO,2,feminino
FISI0262,2017,REPROVADO,2,feminino
COMP0334,2017,INDEFERIDO,2,feminino
